Code,Metabolites with normal distribution [%],Metabolites with not-normal distribution [%],Shapiro p.val(valine-d8),Shapiro p.val(hipppuric acid-d5),Shapiro p.val(2-hydroxyglutarate),Shapiro p.val(2-ketoglutarate),Shapiro p.val(3-Dehydro-L-threonate),Shapiro p.val(acetylcarnitine),Shapiro p.val(acetylcholine),Shapiro p.val(acetylornithine),Shapiro p.val(aconitate),Shapiro p.val(alanine),Shapiro p.val(arginine),Shapiro p.val(asparagine),Shapiro p.val(aspartate),Shapiro p.val(betaine),Shapiro p.val(butyryl-carnitine),Shapiro p.val(carbamoyl phosphate),Shapiro p.val(carnitine),Shapiro p.val(citrulline),Shapiro p.val(creatine),Shapiro p.val(creatinine),Shapiro p.val(cystine),Shapiro p.val(dihydroorotate),Shapiro p.val(fumarate),Shapiro p.val(gluconate),Shapiro p.val(glucose),Shapiro p.val(glutamate),Shapiro p.val(glutamine),Shapiro p.val(glycerylphosphorylcholine),Shapiro p.val(glycine),Shapiro p.val(histidine),Shapiro p.val(hydroxyphenyllactic acid),Shapiro p.val(hydroxyphenylpyruvate),Shapiro p.val(hydroxyproline),Shapiro p.val(hypoxanthine),Shapiro p.val(isovalerylcarnitine),Shapiro p.val(KMV+KIC),Shapiro p.val(lactate),Shapiro p.val(leucine+isoleucine),Shapiro p.val(linoleic acid),Shapiro p.val(lysine),Shapiro p.val(malate),Shapiro p.val(methionine),Shapiro p.val(methylarginine),Shapiro p.val(methylaspartate),Shapiro p.val(myo-inositol),Shapiro p.val(N-acetylaspartate),Shapiro p.val(N-acetylglutamate),Shapiro p.val(N-acetylneuramic acid),Shapiro p.val(oleic acid),Shapiro p.val(ornithine),Shapiro p.val(orotate),Shapiro p.val(palmitate),Shapiro p.val(pantothenate),Shapiro p.val(phenylalanine),Shapiro p.val(phosphocholine),Shapiro p.val(proline),Shapiro p.val(propionylcarnitine),Shapiro p.val(pyroglutamic-acid),Shapiro p.val(pyruvate),Shapiro p.val(serine),Shapiro p.val(stearic acid),Shapiro p.val(succinate),Shapiro p.val(succinyladenosine),Shapiro p.val(taurine),Shapiro p.val(threonine),Shapiro p.val(tryptophan),Shapiro p.val(tyrosine),Shapiro p.val(uric acid),Shapiro p.val(valine),Shapiro p.val(xanthine)
HK2,75.71,24.29,0.7006981605641038,0.030366094915965144,0.05156756281864313,0.18932843352661216,0.0880154113739337,0.8731318059044696,0.9671270556791227,0.24841272994157848,4.4186127524228886e-4,0.8133547245500242,0.5323209169137709,0.032115750134169195,0.06341456377668205,0.20299178274527244,0.5807549727029726,0.10320563461168891,0.30309282045537367,0.5424088441018459,0.8476247378996031,0.4766249516150785,0.05215239618906965,0.03157972080063708,0.10439631736666413,9.772647651575548e-4,0.9315956065379126,0.8010097738283135,0.4020796042512506,0.5959823556806684,0.37065259027688113,0.36516739992758934,0.5187659861945703,0.6562664081738021,0.5859736371163139,0.25849601813927603,0.7715917311539743,0.0037981666907399383,0.02169219746753732,0.0035948020587010855,0.506488426192421,0.5505335483609592,0.06461087977137012,0.9015919354454252,0.36398801475105225,0.7686709817354002,0.14587912493041807,0.9284102622602024,0.6211742929257837,0.8881178285986807,0.29591049711280826,0.894084834317555,0.34004672883933673,0.15566958163412364,0.02353398235122654,0.014760301830605027,0.010782040782900687,0.9138693350481781,0.2942360141674413,0.5036579992812361,3.3531518370368853e-4,0.009492855699185784,0.7164758947693298,0.7031914612955938,0.8568066392085233,0.016760035296400404,0.024716784091757052,0.42268640268512536,0.025432464050793666,0.39169260125321514,0.17450750195016151,0.00601180416111397
786-O,95.83,4.17,0.5328693569900426,0.40068180626282224,0.4938675105369893,0.3823712116260138,0.4087055193829855,0.5702821276283105,0.33256277198651,0.4383496855158976,0.09108087447183047,0.690964847838099,0.322057061786016,0.06546028490963572,0.36959184411946355,0.8081384708208067,0.013254837118080018,0.4757043407098419,0.15286613353966677,0.4774331180147847,0.9544796049489443,0.1852207214967837,0.7707733836614994,0.6721133912250872,0.49002157608301783,0.00430362466957374,0.21351032973180117,0.41020844736133777,0.4935121157857796,0.453100072017022,0.748539193874961,0.22359106846289933,0.190492773578899,0.9885633479507473,0.62826728878441,0.3686944136845853,0.7862534984325829,0.6589691251613405,0.8082889014983373,0.11365390068892871,0.9066370299758084,0.5628508576364881,0.4900631232997319,0.34342150308072483,0.400906653222921,0.35392122435833223,0.8853445841827249,0.8705016095174093,0.9294608054892615,0.6174253819753267,0.05144885929453728,0.652764193645506,0.1252288332090286,0.4856971753545569,0.1431847888610124,0.22297246727246528,0.810884637126875,0.06677386876469724,0.5071030035735152,0.7139637589420139,0.8627575113796989,0.9065998876522766,0.6897126808450702,0.6511397635787043,0.2027098762688556,0.006455953130111221,0.07961800041526622,0.3623583038855096,0.2435332346573767,0.9979075983200554,0.4930927652992763,0.13201909796033753
786-M1A,97.22,2.78,0.5494936516223006,0.563003096253677,0.9979050273144785,0.1384609931770773,0.5161342806786801,0.9278668049701548,0.37720016602715584,0.7551393099653505,0.38383135172067423,0.1223573361294583,0.08021192004289483,0.23637039497229206,0.4391581442184592,0.34247190743148537,0.39525352032096733,0.19876982936573706,0.3841964934802272,0.5520082309479395,0.42543324923769377,0.4933564693827068,0.9175150143670663,0.18556594903528142,0.27157121129434436,0.08253192387097642,0.6672805363006186,0.20550683980521844,0.4938737083654309,0.7075797617383945,0.13482863857442287,0.9005102220401848,0.451867090301994,0.8803600699299122,0.9133165086098073,0.3147351917812551,0.35253249695663547,0.6285711040931742,0.1964523321370016,0.9907568287054254,0.9050621039544955,0.17597729842472512,0.41811232021212974,0.5719986532533118,0.07835075044618461,0.2070381280857799,0.9953867305326828,0.40154304233726307,0.9993324951383028,0.2912786409953453,0.0020354075508609596,0.2377146522927713,0.8659802969291529,0.6179181765977386,0.8778515789619821,0.03369391771529151,0.4126866559034451,0.4871791602157445,0.4094214723935789,0.4898213766911811,0.7798940976223299,0.36665549764922156,0.35439409563085467,0.4353788643383848,0.3740399575701703,0.12798622641799723,0.6315904023745459,0.8123230775473621,0.5376836031144943,0.9632476354613927,0.23379460066917435,0.6493013534136867
786-M2A,88.89,11.11,0.0946124642259308,0.5506979857690456,0.5546558150465727,0.5369470178758897,0.3589205561747004,0.5849422073132828,0.7181810033749698,0.3221343850641617,0.05037965320978155,0.055532822480521424,0.06418321293299654,0.04636471928179435,0.2393681426221597,0.6576463613791826,0.42996380603046563,0.7449406246640904,0.4678761728293089,0.07077497367016944,0.3965008542265925,0.7737024879550829,0.9550307229029429,0.8046144591915696,0.19621703209551108,0.9368668002034529,0.9855440390392121,0.008583837164515518,0.09962598888236286,0.7102159575249867,0.7142940777238358,0.10653535022864509,0.06312150990722151,0.5652017831108915,0.5172849190712699,0.9839676957849708,0.031166398902208313,0.7687568698456382,0.01565569847281187,0.20832092848854578,0.6411154777474911,0.11146807331270255,0.34815104302274025,0.702825101381384,0.07023777005872212,0.009989043865663365,0.27691894354808533,0.21141389037913585,0.9700153055404369,0.15718034510006884,0.7003298833194552,0.09710644169362258,0.10268990201549784,0.22932509362258469,0.008336123097620218,0.14720825509886298,0.31896466920072564,0.8899086713302911,0.27429686444563495,0.008085342830174482,0.695862511388505,0.8969108300072145,0.7519501284464256,0.46194361347090374,0.5379576101138607,0.9029910387115119,0.5603983475226012,0.3521485412604702,0.957544939442715,0.3746125816938133,0.0048897640877256544,0.8665711829765546
OSRC2,93.06,6.94,0.2030040312413744,0.2776254765262813,0.8899005394606151,0.2007241765561799,0.41193957459148267,0.3329047510179555,0.306024064912011,0.7535345745626774,0.5765360010349613,0.770281841535796,0.7977468344148444,0.014529415164238077,0.2623020602776624,0.7775300663697939,0.32225281832153024,0.07299275264813222,0.062161822300383404,0.9020733631999664,0.2843349772566879,0.8472480808016811,0.9846318338875862,0.19029038518841437,0.5143672570965496,0.030089097572294263,0.4482916845233519,0.29821992440362316,0.4059512599146061,0.19515020604951225,0.5050181490151323,0.4544977854042705,0.5666702466385481,0.3798527914950107,0.15596662338800918,0.218417609417949,0.06252929640000614,0.14044912175781368,0.9378539485634546,0.04791591951638975,0.9602172447555706,0.6301776501893792,0.46879191313465113,0.251989846333591,0.03615037448298531,0.3139258874911617,0.6322602427033407,0.40899487502281695,0.33272644772680204,0.23015644751872164,0.6380656736888817,0.7581652585819287,0.3772807506027241,0.5569192141265802,0.9649479115068605,0.11655453304219135,0.15369646212394064,0.21138579377225553,0.3467765013441328,0.3937879542968339,0.9054125933858116,0.06523005311677262,0.41455196377576,0.8433774298204915,0.6342197076031287,0.9489807792338024,0.2614251834064991,0.7166827437048328,0.8242648983064811,0.33236527873048594,0.02880926598994539,0.5515303832828302
OSLM1B,86.11,13.89,0.3239174812502942,0.2786479319744838,0.4643013880778668,0.9022803388569582,0.2245722066184506,0.04987150260964685,0.7611810361214282,0.46217750042763783,0.478164978617383,0.131141769197185,0.019969928847019515,0.9402879103849316,0.004254523221527086,0.26272591571064885,0.6586130694496493,0.02738441222363136,0.09258203752838512,0.2585440318706075,0.2934530238055488,0.1137813393231627,0.014288139624089057,0.4973924895930353,0.1906333953895006,0.017040724672456674,0.8938453680268388,0.24588073130453586,0.6147666311561812,0.32320070380347055,0.7480146790327838,0.5524932315498603,0.647664851934053,0.09395262142271268,0.601505481108479,0.3361066731137743,0.6486245012811616,0.38862732606191963,0.7737093701202096,0.3669489992046656,0.47667000482735183,0.02169214666602726,0.24895213822164028,0.39762465873797354,0.021641308282236343,0.19381483239999356,0.7413082798152562,0.05124982481162993,0.0048522809230456595,0.005549717428448562,0.7485288991574978,0.09763763801865898,0.6974397270561086,0.11010838635555173,0.9058346048792615,0.5687734393236927,0.14540257054689057,0.826937700134656,0.2349333110162289,0.40194504605957615,0.8791931866915035,0.7573950312827927,0.3502988236985651,0.6901634266829206,0.8492513410479335,0.26423715927379876,0.1256168809665184,0.39558239416347846,0.4913087960233352,0.9755485063239356,0.28787388940844494,0.4983958661680582
RFX631,97.22,2.78,0.5123956208690359,0.8516458895829673,0.9292098656036063,0.024756831923570966,0.3965689598606764,0.8459887828740763,0.37217730237272706,0.7030557790049727,0.12414754230006761,0.3852402464306678,0.1897492838238647,0.23092923428070086,0.8785978995661493,0.7115189020000396,0.10952620102529774,0.2643546583372046,0.5383485012836415,0.772490091699723,0.9810175542826532,0.42869892504845486,0.15884495357705034,0.719580849402562,0.3723898936466322,0.32554766634239807,0.6013590079078889,0.14168200006306744,0.5329002157689167,0.8603101956254918,0.589450096412636,0.8731483153707134,0.26976532360230554,0.43562409779745775,0.8723469626374151,0.4513056761162073,0.1244422813044006,0.1768680659785217,0.7935930630557404,0.8872341384511871,0.043169456564205906,0.5652854029044394,0.38611748487854475,0.1995805598352337,0.19885196064107505,0.13207918129777255,0.20330086886361795,0.19083881641969333,0.7467761958965263,0.38532631574643916,0.2994664608674207,0.12739556138562108,0.39794843602337976,0.6321860829936683,0.5215522045477472,0.9808807372237291,0.951027487829673,0.25717157693689097,0.2708384503643228,0.9461763741721408,0.7495371807194301,0.7052998309275843,0.8877584766139821,0.8765441631533674,0.5329498780747877,0.8959752020583842,0.4292158203368256,0.13555090929105632,0.2695403106901406,0.631972516532513,0.8365402585092273,0.30533393531747205
