Code,Metabolites with normal distribution [%],Metabolites with not-normal distribution [%],shapiro p.val(valine-d8),shapiro p.val(hippuric acid-d5),shapiro p.val(2/3-phosphoglycerate),shapiro p.val(2-aminoadipic acid),shapiro p.val(2-hydroxyglutarate),shapiro p.val(2-ketoglutarate),shapiro p.val(4-guanidinobutanoate),shapiro p.val(4-hydroxyphenyllactate),shapiro p.val(5-aminolevulinic acid),shapiro p.val(5-aminovaleric acid*),shapiro p.val(5-methylthioadenosine (MTA)),shapiro p.val(6-phosphogluconate),shapiro p.val(acetylcarnitine),shapiro p.val(acetylcholine),shapiro p.val(acetyl-CoA),shapiro p.val(adenosine),shapiro p.val(ADP),shapiro p.val(ADP-ribose),shapiro p.val(alanine),shapiro p.val(AMP),shapiro p.val(arginine),shapiro p.val(argininosuccinate),shapiro p.val(asparagine),shapiro p.val(aspartate),shapiro p.val(ATP),shapiro p.val(beta-alanine),shapiro p.val(beta-citrylglutamic acid),shapiro p.val(betaine),shapiro p.val(butyrylcarnitine C4),shapiro p.val(cAMP),shapiro p.val(carnitinamide),shapiro p.val(carnitine),shapiro p.val(carnosine),shapiro p.val(CDP),shapiro p.val(CDP-ethanolamine),shapiro p.val(choline),shapiro p.val(aconitate),shapiro p.val(citicoline),shapiro p.val(citrate),shapiro p.val(citrulline),shapiro p.val(CMP),shapiro p.val(CMP-2-aminoethylphosphonate),shapiro p.val(CMP-acetylneuraminic acid),shapiro p.val(creatine),shapiro p.val(creatinine),shapiro p.val(CTP),shapiro p.val(cyclic ADP-ribose),shapiro p.val(cystathionine),shapiro p.val(cysteic acid),shapiro p.val(cysteinylglycine),shapiro p.val(cytidine),shapiro p.val(cytosine),shapiro p.val(dATP),shapiro p.val(dCTP),shapiro p.val(deoxyadenosine),shapiro p.val(deoxycytidine),shapiro p.val(deoxyribose 5-phosphate),shapiro p.val(dihydroorotate),shapiro p.val(dihydroxyacetone phosphate),shapiro p.val(dimethylarginine (ADMA+SDMA)),shapiro p.val(dTTP),shapiro p.val(FAD),shapiro p.val(fructose),"shapiro p.val(fructose 1,6-bisphosphate)",shapiro p.val(fructose 6-Phosphate),shapiro p.val(fumarate),shapiro p.val(GDP),shapiro p.val(GDP-hexose),shapiro p.val(gluconate),shapiro p.val(glucose),shapiro p.val(glucose 1-phosphate),shapiro p.val(glucose 6-phosphate),shapiro p.val(glucuronic acid),shapiro p.val(glutamate),shapiro p.val(glutamine),shapiro p.val(glutamylcysteine),shapiro p.val(glutamylglutamate),shapiro p.val(glutamyllysine),shapiro p.val(glutamylthreonine),shapiro p.val(glutathione),shapiro p.val(glutathione oxidized),shapiro p.val(glyceraldehyde 3-phosphate),shapiro p.val(glycerol 3-phosphate),shapiro p.val(glycerophosphocholine),shapiro p.val(glycerophosphoethanolamine),shapiro p.val(glycerophosphoinositol),shapiro p.val(glycine),shapiro p.val(Gly-Gly),shapiro p.val(GMP),shapiro p.val(GTP),shapiro p.val(guanosine),shapiro p.val(hexanoylcarnitine C6),shapiro p.val(hexenoylcarnitine C6:1),shapiro p.val(hexosamine phosphate),shapiro p.val(histidine),shapiro p.val(homoarginine),shapiro p.val(hypotaurine),shapiro p.val(hypoxanthine),shapiro p.val(IMP),shapiro p.val(indole),shapiro p.val(indole-3-lactate),shapiro p.val(inosine),shapiro p.val(isoleucine),shapiro p.val(isovalerylcarnitine),shapiro p.val(KMV),shapiro p.val(lactate),shapiro p.val(leucine),shapiro p.val(lysine),shapiro p.val(malate),shapiro p.val(malonate),shapiro p.val(malonylcarnitine C3-DC),shapiro p.val(mesaconate),shapiro p.val(methionine),shapiro p.val(methionine sulfoxide),shapiro p.val(methylhistidine),shapiro p.val(methylindole),shapiro p.val(methylmalonylcarnitine C3-DC-M/succinylcarnitine C4-DC),shapiro p.val(mevalonic acid 5-pyrophosphate),shapiro p.val(myo-inositol),shapiro p.val(N-acetylalanine),shapiro p.val(N-acetylarginine),shapiro p.val(N-acetylaspartate),shapiro p.val(N-acetylaspartylglutamate),shapiro p.val(N-acetylglutamate),shapiro p.val(N-acetylglutamine),shapiro p.val(N-acetylhexosamine phosphate),shapiro p.val(N-acetylhistidine),shapiro p.val(N-acetylmethionine),shapiro p.val(N-acetylneuramic acid),shapiro p.val(N-acetylornithine),shapiro p.val(N-acetylserine),shapiro p.val(NAD),shapiro p.val(NADH),shapiro p.val(NADP),shapiro p.val(NADPH),shapiro p.val(N-carbamoylaspartate),shapiro p.val(ophthalmate),shapiro p.val(ornithine),shapiro p.val(orotate),shapiro p.val(orotidine),shapiro p.val(pantothenate),shapiro p.val(pentose phosphates),shapiro p.val(phenylalanine),shapiro p.val(phosphocreatine),shapiro p.val(phosphoenolpyruvate),shapiro p.val(phosphoethanolamine),shapiro p.val(phosphorylcholine),shapiro p.val(proline),shapiro p.val(propionylcarnitine),shapiro p.val(pyroglutamic acid),shapiro p.val(pyruvate),shapiro p.val(S-(2-succinyl)cysteine),shapiro p.val(S-adenosylhomocysteine),shapiro p.val(S-adenosylmethionine),shapiro p.val(sedoheptulose 7-phosphate),shapiro p.val(serine),shapiro p.val(S-lactoylglutathione),shapiro p.val(stearoylcarnitine C18),shapiro p.val(succinate),shapiro p.val(succinylglutathione),shapiro p.val(taurine),shapiro p.val(tetradecanoylcarnitine C14),shapiro p.val(tetradecenoylcarnitine C14:1),shapiro p.val(thiamine),shapiro p.val(threonine),shapiro p.val(trans-4-hydroxyproline),shapiro p.val(trimethyllysine),shapiro p.val(tryptophan),shapiro p.val(tyrosine),shapiro p.val(UDP),shapiro p.val(UDP-GlcNac),shapiro p.val(UDP-hexose),shapiro p.val(UMP),shapiro p.val(uric acid),shapiro p.val(uridine),shapiro p.val(UTP),shapiro p.val(valine),shapiro p.val(Val-Lys),shapiro p.val(xanthine)
786-M1A,94.41,5.59,0.8523002355503135,0.5818281994660895,0.4219606717421336,0.9898726403110993,0.8850706268840388,0.8935465002674727,0.5683724437948916,0.04621109910461927,0.5861750505311965,0.29808645312376053,0.15291127074182465,0.6900626988016573,0.40683399593400243,0.07080709542492927,0.009606137160360404,0.34163917396453874,0.08862338099545983,0.3490806655869011,0.8221667423270268,0.927829920047951,0.07836716153664637,0.2778327809345279,0.5604441209825475,0.04681908525735604,0.1414571703553337,0.14292669492903254,0.8464793487052437,0.48311630530203137,0.9690167426505966,0.7789343677589098,0.8406589397411732,0.38909958804492373,0.9825255082332028,0.16107293229514413,0.7994662196720765,0.9766110426824094,0.40746423840264967,0.7591524574694798,0.11950994535348596,0.3562394838496794,0.6525071981947788,0.3448687845267,0.34621615881674944,0.5439324396757281,0.10059788305715067,0.08170077669654821,0.6881275007785254,0.18011201034248656,0.6896882599798129,0.019138362412647734,0.8751490900684167,0.392966954495969,0.6533167116916769,0.12896228620866493,0.9825636622676146,0.5376610523933992,0.8329392875009933,0.0376204867740352,0.4575695328053006,0.5989451478245357,0.05732178174321655,0.34479005779783,0.5549246452702761,0.5200511896639083,0.17848411741255968,0.9998944391526,0.06552278299726214,0.1016200254583477,0.4624792090105461,0.8518665306596018,0.25135026658365917,0.4540967555623971,0.8052982198385819,0.21395692499734334,0.26575204842237354,0.09573940510605046,0.24773065467963704,0.11390601601326217,0.3089557316778035,0.806273576308526,0.9383769789956536,0.0660263674893425,0.8507943477494834,0.3719047018724803,0.8217792539225646,0.8087360490772656,0.6465836207510081,0.8428986624589813,0.19224013134013604,0.1480212092998279,0.7762305741330773,0.561166344910632,0.005760281443086858,0.09624764090175002,0.510566490929691,0.9711029329112875,0.016850295069755033,0.22124305010692205,0.1997562716253177,0.999754750399528,0.601385627059356,0.941007738489091,0.10656594395206066,0.7145437409681609,0.9386618034988452,0.7221605912584456,0.9855105617578355,0.45235961055200596,0.2649750461527808,0.8134095231322653,0.649230599411682,0.15537455692140426,0.673881587695198,0.8626647343041918,0.054148839083083475,0.3604623511569778,0.5421903542018068,0.43716117938498283,0.9789631789761054,0.08882732690991164,0.9939836107823001,0.865080007063603,0.3512781453568194,0.20508983273882128,0.8996470735639318,0.3230411094377287,0.8638117168110513,0.5526536751012755,0.45996886134118364,0.13108063483970847,0.23306466401505121,0.27544145115538154,0.05834264109022609,0.2972003956928443,0.09335526143301447,0.6915365285122697,0.3156641708182959,0.8997811111105258,0.04558149930308661,0.8600240556334251,0.6508124166024217,0.8941795442405517,0.4411952731092859,0.33328091252645287,0.8110430846350833,0.4568467625923074,0.4430742052953516,0.16169066547354022,0.0056543645519398006,0.5858724947652202,0.38527357433781567,0.39000202345377044,0.32992088518514523,0.6716417191676363,0.9275447740585644,0.5545166638400532,0.2956606093879947,0.34938961962660653,0.25646566194469433,0.684307778434104,0.04924548247841653,0.8722338979605302,0.816759803311592,0.24990921627810958,0.6485994392661886,0.30817366040833183,0.4322707193381641,0.23653310922376072,0.45960948159395926,0.1148066566701748,0.5071356788464257,0.5986004865359242,0.4911565353000374,0.15265455311356366,0.38147729661146185,0.16198149269902015,0.24434714845108207,0.7205354116071069,0.9077456299273086
786-M2A,97.79,2.21,0.4748814909881965,0.6406826042032393,0.8924640783076034,0.6995449478011799,0.360237210941508,0.0394762669136697,0.865323718097301,0.46480995419688076,0.028904649585572272,0.13057314604766432,0.9802147595351247,0.6841461144905666,0.5868209573995251,0.9388039273325645,0.5627840323147076,0.39278537186761703,0.985707120085027,0.9082138375382671,0.22875427803055617,0.3189705538793802,0.42042866311466776,0.7455250035064835,0.12682687023048855,0.08350239887305641,0.7392779143210734,0.36879449096589606,0.4136644294267519,0.15062736888535153,0.3414502444342669,0.802161227087167,0.8036211909238683,0.9470580478172933,0.7011517338415666,0.10557131146520872,0.34731221895441056,0.692071116968931,0.39727839767623396,0.6670694788745339,0.6190863030242549,0.6981531719523195,0.006278183728363241,0.5626457977414809,0.9512074196949223,0.8374085956949644,0.8353234837054015,0.14057287274077385,0.7078624311903693,0.7750199066436495,0.5563011131913179,0.1973417772637896,0.23007240589357,0.9903274739793612,0.3274464768502125,0.47407092934437556,0.7041344710137881,0.6012604166713459,0.8344818879544348,0.6587690940255592,0.9312911295133821,0.8939853508306196,0.4298681596611479,0.22554648425716073,0.09998799118077306,0.0740957607250206,0.7384364901125902,0.8880372961467059,0.32746824204325226,0.31012606407623394,0.5079359922117114,0.5026170726581054,0.0705288700266608,0.6114144945540982,0.46846369366432594,0.6895566007865708,0.15156403164901933,0.19196052837480315,0.35059092698824534,0.6130753156306058,0.9855417382866629,0.27400948728169083,0.4677598569395831,0.2884018008117639,0.9571136402676216,0.752766424194261,0.06396972067001343,0.15661188644551774,0.08763486277460757,0.3294563568642625,0.2351016256104716,0.3085953055264189,0.7146445858796802,0.7587501618046696,0.22194026558720734,0.044986417984410554,0.9546656599152409,0.5222542694917721,0.7868266998894782,0.8534271877983214,0.800404288568425,0.13889441845380104,0.49036782919633976,0.7866996574630835,0.48806432365571195,0.4894462881682751,0.58790299349746,0.5400876269917297,0.21827124341297924,0.4703963153863585,0.9990758375199159,0.9922566389738869,0.8221238572427202,0.14238390809774093,0.07289383997538705,0.37196916329152396,0.8219326679667174,0.12432609499190017,0.8061779070461722,0.3931526573617376,0.8899401118510506,0.7049278393572777,0.32229221160224986,0.13654361208586768,0.8643561991609087,0.42826437599906,0.2765519687604744,0.8460725448651569,0.5280134137129042,0.2514656563688447,0.9841295126514057,0.761627073591345,0.15131484224345693,0.08230997512960303,0.2137003616039733,0.24143112401637093,0.9939919777688941,0.21674664782682532,0.564334116820954,0.39364376662921785,0.17802588865347357,0.5640429651158011,0.13806129158896785,0.4545699851771681,0.293537388647709,0.6208070958038218,0.33629821602000204,0.25492273266824494,0.856471900218812,0.19733395564300915,0.6221706408388222,0.13225992200687836,0.7037776505945474,0.8631855074455346,0.32636964498282345,0.6878283092145269,0.6374926880133291,0.3931442083912086,0.4803862904839882,0.8458635033880816,0.23517668977937653,0.37430952026840486,0.7605073908232685,0.8745167847111347,0.1671103217514594,0.12870823934127731,0.9574774508574392,0.6135904815709182,0.583773163443145,0.55427818906508,0.7981898195457012,0.6135483367605072,0.982427836890219,0.5891428810752395,0.5365373650005857,0.5792955702299396,0.42716058158949777,0.8265163743417739,0.7391725440967233,0.18272548288614976,0.5865379092739375
786-O,95.03,4.97,0.7789734866071722,0.7821734081498627,0.27736025282580745,0.93726805497834,0.45320575120648393,0.495901556117757,0.15330918755294876,0.8051760727083951,0.8646103507216089,0.0651049386911959,0.9593372227650269,0.7478077725352574,0.28297080319222895,0.08180583161962214,0.2551148287753016,0.3285894656390283,0.025019277983477514,0.6310594940108133,0.38676878669388176,0.24071885719962616,0.24531413018098966,0.45949700367880103,0.22963763583886596,0.8278327330097992,0.12448220607482685,0.368000070205593,0.5415717546004556,0.8828014597118784,0.15448262778827018,0.5744972997719469,0.16351389714871278,0.8172668376443102,0.6464820174723213,0.004343018863534998,0.7919077889089539,0.3308100576396201,0.459587153662689,0.13022565311779818,4.2871087336701104e-4,0.22579107249337443,0.40900667989972533,0.5003123845014975,0.3235703183540576,0.8511633148302397,0.5722376565294994,0.15553691643387704,0.21372889596393627,0.6528723886804073,0.3712228373874975,0.10069470633004811,0.9893351314443395,0.3754407329325527,0.1422279192941596,0.1739417899227335,0.8398554137112734,0.46166042226490206,0.1916360587493253,0.10062176910574673,0.42477367912008496,0.16139566208909734,0.1929988146897088,0.756593254173723,0.24962003971475047,0.3302935554534995,0.5381643190845817,0.11785290598552596,0.11666425632902595,0.6222026388955616,0.21648684873866603,0.6700110686700643,0.864075470076576,0.7556273793276957,0.8060177195408966,0.9367108647957423,0.008842596063685334,0.04765867146512633,0.21446053330450668,0.7467692479171011,0.7881793106064333,0.5202473983158861,0.8981900575028088,0.9934598330623322,0.30925306510415923,0.8201486341512666,0.3678229783887729,0.9546778291803776,0.8929126691256299,0.23938402387408061,0.17672685924587386,0.08715122708089118,0.8849500668609355,0.0384864466461894,0.7281454462453627,0.7937329931751997,0.5517583197295166,0.21812232723631922,0.31615030066100935,0.33500292812852506,0.9308805079438859,0.33127978390598223,0.9132839803312991,0.06414427810672298,0.5987232977151236,0.14279647182425736,0.7061493054325672,0.825448719539296,0.05093967589467447,0.09371963160730808,0.04624710190796342,0.5725891019119068,0.6520430297594833,0.6748836717481973,0.24376196665851538,0.6616744121927292,0.7677519461731005,0.8554912707386845,0.9020174565915308,0.644395412257147,0.8204496990073186,0.06529398450640468,0.15248565077550705,0.6594355691398216,0.6381044181131404,0.3237496540747929,0.9068413484679981,0.42681147149986526,0.19139477260824211,0.7862281052907321,0.95189860932541015,0.8253536034392579,0.3077461172454238,0.5734002293463888,0.30598168264196846,0.17825806599852975,0.6431323600918073,0.8598474464800459,0.9131442943433076,0.39942689482823357,0.9031754821340158,0.5725230760755932,0.49674134378114626,0.6148542797414239,0.3111219239671429,0.5349709886530588,0.6122504972530782,0.07278576455373617,0.4708488763690333,0.9753176629009654,0.8291079245416253,0.8592451034906808,0.8195572122305724,0.9089558859080822,0.22724433759016258,0.18466479847500442,0.6982892192034893,0.22600546244951267,0.9509675128518826,0.056541233621420293,0.067999948141965,0.6130110413080865,0.9855446909579668,0.8352907731786939,0.795912624894554,0.797949936237427,0.6808386448704562,0.42510787922015963,0.8405304781965949,0.513361554741306,0.3463519977953394,0.10885890144121826,0.4665760050179314,0.04240898393545047,0.40763872072233043,0.18093685069738655,0.7696208003818089,0.039075762269279904,0.47327618032368823,0.7056225217229057,0.21075708677967683
HK2,96.13,3.87,0.17367766319862557,0.07900430662020502,0.9247261905611602,0.18704636686313164,0.6830912037028869,0.5706513039850137,0.3328150850271659,0.05648984327680179,0.5596568635642997,0.3962568394136441,0.8905384069628512,0.8434726944912935,0.2449075047550876,0.1834071399599042,0.011726156768512908,0.8445230110394298,0.8111503134890337,0.24920352400296072,0.9122987714526709,0.9315161063079707,0.07375978033624112,0.9391535785567876,0.20100706176392916,0.8779731085550246,0.6175728078347558,0.8019350352410107,0.6371196858599097,0.5376331670150214,0.7101302055441963,0.822037584539919,0.13365862392328778,0.9682439512032907,0.01578408762527916,0.2676253597560831,0.467175796182544,0.10192905916294649,0.49543860661766664,0.6060276235225298,0.9190882202470569,0.6469448532721253,0.10686669017417964,0.3696624251982223,0.9109705041358113,0.5662151994839811,0.033357854392245735,0.324474784527246,0.26796369448849944,0.8948436314064924,0.20309362000140618,0.8552190288897336,0.9238133346487893,0.059444756956242385,0.5910470357590376,0.30705057546476067,0.5945474140393346,0.5371268388350556,0.10108676424442775,0.31857670535962174,0.2228413652625239,0.08493637059839788,0.07270417186765497,0.0068864673398651485,0.19262122842588172,0.058512949469594955,0.8778160716512442,0.6313922458063749,0.28317750055744695,0.3157320528514702,0.21045857726351186,0.1927883484807043,0.4565081124547554,0.7112493523471205,0.864149182546269,0.6999469769307065,0.8811049633372982,0.24154649271393017,0.5509351517316589,0.23379103348354802,0.6600891556131329,0.973377819658176,0.23159656140041418,0.3146264919063915,0.48872520209478354,0.5286017694792917,0.45445047740215583,0.6545870310452263,0.7911232307069046,0.6098566720436688,0.4764829059493133,0.22863937879875118,0.019931394733886214,0.24947763335007264,0.1533855795911779,0.830569131452725,0.8633807217689761,0.7730377800569889,0.49597131262448585,0.051642531299107446,0.5487042536950142,0.577921858261508,0.15589887263619776,0.4467430244636366,0.1756715647375534,0.5698561672819812,0.38658734161225555,0.7467318801771662,0.30050551535250086,0.3783951926226909,0.7458976677988732,0.330060921459408,0.8481518617037479,0.8183866044124346,0.30559846425246273,0.2557287606959196,0.5157600512847921,0.7817929602654853,0.9384267125874829,0.39381682043012,0.7481773691446866,0.6968995119628275,0.11516171410120343,0.15604342331462692,0.3169697296244799,0.8628717201505326,0.3683688928390031,0.3669564135148375,0.08784694598975676,0.5750307896484089,0.6096947629049065,0.31130763280751644,0.6566891311837987,0.3835225200597896,0.1010524207354512,0.5754950962771874,0.9970721195178593,0.3453094213901053,0.9293409922834454,0.4596479186005891,0.08459475165080271,0.6012999681591219,0.11290710794170496,0.2280874400746329,0.6177599800018347,0.47952413378076797,0.5727468458691124,0.053440539646557296,0.46586653477423057,0.5698765476948313,0.5190972228579127,0.23390880011940063,0.6169966943216758,0.5006498915132198,0.9841418448870796,0.22823529310612792,0.6007290841151611,0.4640611311288288,0.854695700660946,0.13068694867795974,0.2874970224790441,0.7564148891172402,0.18699627849093967,0.5710685296628,0.07633316083091661,0.948707701884454,0.845160702442611,0.9491123485237556,0.027005664111934353,0.1423147212388946,0.09404038077089837,0.05276511164936411,0.0683602844634641,0.37267957134399027,0.003729461575883982,0.0648388940721789,0.9830021123581989,0.09340534398466796,0.2683982294794321,0.27501458566331366,0.07352018996229376
