Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(DIAG-16076),log2(DIAG-16077),log2(DIAG-16078),log2(DIAG-16079),log2(DIAG-16080),log2(DIAG-16081),log2(DIAG-16082),log2(DIAG-16083),log2(DIAG-16084),log2(DIAG-16085),log2(DIAG-16086),log2(DIAG-16087),log2(DIAG-16088),log2(DIAG-16089),log2(DIAG-16090),log2(DIAG-16091),log2(DIAG-16092),log2(DIAG-16093),log2(DIAG-16094),log2(DIAG-16095),log2(DIAG-16098),log2(DIAG-16099),log2(DIAG-16100),log2(DIAG-16101),log2(DIAG-16104),log2(DIAG-16105),log2(DIAG-16106),log2(DIAG-16107),log2(DIAG-16108),log2(DIAG-16109),log2(DIAG-16110),log2(DIAG-16111),log2(DIAG-16112),log2(DIAG-16113),log2(DIAG-16114),log2(DIAG-16115),log2(DIAG-16116),log2(DIAG-16117),log2(DIAG-16118),log2(DIAG-16119),log2(DIAG-16120),log2(DIAG-16121),log2(DIAG-16122),log2(DIAG-16123),log2(DIAG-16126),log2(DIAG-16127),log2(DIAG-16128),log2(DIAG-16129),log2(DIAG-16130),log2(DIAG-16131),log2(DIAG-16132),log2(DIAG-16133),log2(DIAG-16134),log2(DIAG-16135),log2(DIAG-16136),log2(DIAG-16137),log2(DIAG-16138),log2(DIAG-16139),log2(DIAG-16140),log2(DIAG-16141),log2(DIAG-16144),log2(DIAG-16145),log2(DIAG-16148),log2(DIAG-16149),log2(DIAG-16150),log2(DIAG-16151),log2(DIAG-16152),log2(DIAG-16153),log2(DIAG-16154),log2(DIAG-16155),log2(DIAG-16158),log2(DIAG-16159),log2(DIAG-16162),log2(DIAG-16163),log2(DIAG-16164),log2(DIAG-16165),log2(DIAG-16166),log2(DIAG-16167),log2(DIAG-16174),log2(DIAG-16175),log2(DIAG-16176),log2(DIAG-16177),log2(DIAG-16184),log2(DIAG-16185),log2(DIAG-16190),log2(DIAG-16191),log2(DIAG-16192),log2(DIAG-16193),log2(DIAG-16208),log2(DIAG-16209),log2(DIAG-16224),log2(DIAG-16225),log2(DIAG-16254),log2(DIAG-16255),log2(DIAG-16256),log2(DIAG-16257),log2(DIAG-16262),log2(DIAG-16263),log2(DIAG-16272),log2(DIAG-16273),log2(DIAG-16282),log2(DIAG-16283),log2(DIAG-16286),log2(DIAG-16287),log2(DIAG-16296),log2(DIAG-16297),log2(DIAG-16320),log2(DIAG-16321),log2(DIAG-16330),log2(DIAG-16331)
"1,2-propanediol",-0.09543570844218388,-0.18700629534337354,-0.6022756499133224,0.5482360590287321,0.6237416240446653,-7.460542618858411,-0.4922408727317019,-1.5589840378528352,-1.274438564548248,0.6741867304463793,-0.8014128128177169,-0.873946956816797,-0.6893597369656563,1.2167522205876418,-0.8731486945986261,1.4151772535916898,0.8826610462589134,0.31914736316806774,-0.7437380872702305,-2.2344856212401956,-2.2344856212401956,-0.573262923874313,-0.2341037765217239,-0.5142187255928743,-0.5347526803401813,-0.48517582007011156,0.4990840705290732,0.40324481357831704,-0.36066224367468463,0.470097417164409,0.12538396015795994,0.7450428080068793,0.1572778864774331,-0.4982072627291887,0.7497221812085147,0.49156478499415,0.25232239920332655,-2.2344856212401956,0.41264063556322716,-0.46490656219535625,-0.7153650549882206,-0.348739312618686,0.5205338880583842,-0.5932130158950631,-0.4104263285700048,0.9991261835781146,-0.7276255888151718,-0.6548511921054209,-1.1332644831687304,-0.7428541731973097,0.7809038548021208,0,-0.021285972050859733,-0.7982682897893758,2.1575857511067116,0.852041198173169,0.16638381191265625,0.8720249594432433,-0.43521213007638315,-0.7664726586776804,-0.1457776899155447,0.428472602217277,0.7795539034948896,-0.17066348960626723,-1.2562041462993692,-0.20745112277082595,-0.2658752707099745,-0.7279099048942848,-0.8864621798727915,-0.3453664917156949,-0.7566038871602939,-0.03833222479698226,-0.4434146126935892,-2.2344856212401956,-0.17136516900248513,-0.7076894117955741,-0.14916537986455386,-0.5394335579625065,0.2182740434148034,0.9392905288940868,-0.44048469271587604,-0.045887089104735594,0.18081748295419106,-1.2145013401831195,-1.140641043666151,-0.2169406915364528,-0.19421558465754354,-2.2344856212401956,-0.07485886058693582,-0.2219983789582834,-0.04826749536036785,0.7739752329242287,0.3096930897002368,0.5177161204615712,-0.4480046811990802,0.5848461186270502,-0.09052180019329702,-0.42052439037455963,-0.5113245862559889,0.2527111438731952,-0.7511931661960201,0.5694774815639417,0.4517423215085864,0.8995159580670363,-0.15629748882028793,-0.9965560727080074,0.23930760295639936,0.7215625270878521,-2.2344856212401956,-0.7910782679557654,-0.5980004429154975,0.45068604017804653,0.041934020451352576,1.4077323434743003,0.6090362718997999,0.790119758912715
1-arachidonoylglycerophosphoethanolamine*,-1.4543498227369893,0.036585995747194205,-10.897765011605845,3.583879629429998e-19,4.440894323424128e-18,32.80489830198917,-0.40461664866650676,0.061571614108283275,-0.703346428807874,-0.11332031832780164,-1.7946275072018296,0.9067667108754801,-0.8091272791225187,1.3429386924711044,-1.3579694547167789,1.9114630332069122,-0.6288537932412553,1.132037170509046,-1.5609279841245671,0.9252353472020391,-1.356129037103695,1.690651751861157,-0.01448791160047387,0.11615046596077527,-0.3156695728232368,1.3210535566807355,-1.4202753227861573,0.4406482169964813,-0.4422027269034428,1.7168754741847987,-0.7327830383073206,0.8443583335395677,-1.7763451547053117,0.4129733300692888,0.4714777914359194,0.37588019061422273,-1.024008909990978,-0.5995823000126481,-0.45978818870978144,0.9770358812991353,-0.5136995763817854,1.4025835754299287,-0.6247614557145723,1.245363617627599,0.7829109043968805,1.4349772342258347,-2.785944843675151,0.7557054386425844,0.8136051332080764,0.9352213533999173,-1.286627948174733,0.8602858731135442,-0.21893410156403684,0.7725419293638582,-0.13228062286942374,-0.3757774233306243,0.2127772462613576,0.502193098636502,-1.0489374596886534,0.4834458840953859,-0.4340948221387916,2.108108900763454,-0.8109256794754451,1.676280950396082,-1.0943964775976438,0.036382356797515614,-0.815280456737534,1.0463506603810926,-0.37709400647444036,0.6896060081492404,-0.5608896754234974,0.012455684783013213,-0.8430598053198365,0.4926848747648146,-0.3611754614696006,0.8262722769059475,0.6348032686710651,-0.6732486794687683,-1.4681080561349327,1.1161511315092139,-0.06739451812724052,1.3197965260173763,-0.9968525897529947,0.9345625463176104,1.0185558420744902,1.365142674360918,-0.8053758205354523,0.9318464145887976,-0.06431698176912502,0.4996862093681746,-0.39467824991540307,0.7834625215176839,-1.8844766170773994,0.5033640017009183,-0.6827468784299271,0.10993952729719893,-0.39936676358644396,0.12985800181303744,-1.3949191430979404,1.019963746057585,-0.7298490483824482,0.9603293229586174,-2.4763376860395074,1.6709631228535096,-1.2522224916367077,1.160812433677775,-1.014528715343878,0.5914419797670861,-0.9132895930979751,0.5190718324808499,-0.10643897121064003,-0.8822039057328338,-0.0062068223077037426,0.9414706957043727,-0.5501502472567068,0.6370203431894814
4-hydroxyphenylacetate,-1.5490455630032962,-0.8035568107746269,-10.42224656598195,4.40222936796157e-18,4.5623104358874455e-17,30.3065853649572,-1.809332047061673,0.5321812872488189,-1.809332047061673,-0.567701177665815,-1.809332047061673,-0.7598810965634046,-1.809332047061673,0.2265985413066279,-1.809332047061673,-1.3444869649485292,-1.809332047061673,0.8097181808593777,-1.143892341289847,1.0199623231880963,-1.809332047061673,-1.809332047061673,-1.809332047061673,-0.20579460051550894,-0.5307078904670091,-0.4061223162846535,-1.809332047061673,0.608707067867707,-1.809332047061673,-1.809332047061673,-1.809332047061673,0.919482723888617,-0.5909295474840556,-0.3631837674813111,-1.809332047061673,-1.809332047061673,-1.809332047061673,1.0624153340341347,-1.809332047061673,0.09243884622760078,-1.5425212754552884,-0.4823473653334336,-1.809332047061673,1.0700382293793969,-1.809332047061673,-0.3213601455227071,-1.809332047061673,-1.809332047061673,-0.7485196344813446,1.0399020128035292,-1.809332047061673,-1.809332047061673,-1.809332047061673,-1.809332047061673,-0.09470918186932578,0.8601475888540939,-0.43584233794185834,2.3623509333946004,-1.1583069963396893,0.16033550723951015,-1.809332047061673,0.5850615623795525,-1.809332047061673,0.1612169553835595,-1.3912323832245241,-1.809332047061673,-1.809332047061673,0.3355301330121412,-1.809332047061673,-0.1027859111119741,-1.809332047061673,0.3893597536469885,-1.809332047061673,-1.809332047061673,-1.809332047061673,-0.42553223195745954,-1.809332047061673,-1.809332047061673,-1.809332047061673,-0.012305137027654326,-1.809332047061673,1.2274398155762363,-1.809332047061673,0.5205831676258815,-1.809332047061673,-0.0720428823149481,-0.8046977622349565,-0.18241439629731904,-1.809332047061673,-0.10659584877862051,-0.7551932957494059,0.2815795659335824,-1.2758526857276788,0.6710288163884457,-1.809332047061673,-0.26894365164425205,-0.33002626633980914,0.6303169312791017,-1.809332047061673,0.8379214499691834,-1.809332047061673,0.9957211195522244,-1.809332047061673,0.9125640286945715,-1.809332047061673,0.524247261587181,-1.809332047061673,0.38674363752351065,-1.809332047061673,-0.2717346464487776,-1.809332047061673,1.2491910645370967,-1.809332047061673,-0.0677014235353714,-1.809332047061673,0.17526653759152405
4-methyl-2-oxopentanoate,-0.0739585227546713,-0.7092860953387525,-0.3116062346724371,0.7559324150113572,0.8222928941917436,-7.593991757885462,-1.4405962929992027,-2.0327664542032617,1.384414027494882,1.7625525008742315,-2.0327664542032617,-2.0327664542032617,-0.20542360051736402,-0.6313858445632522,1.3110961739030538,0.2881541782250181,-1.4513187544232684,0.5616106144660877,-0.9007667470244394,-2.0327664542032617,-2.0327664542032617,-0.5948027026669997,-1.2671455910145497,-2.0327664542032617,-0.7851788892393364,-2.0327664542032617,-0.6287087925991922,0.08471741278464022,-0.036445975127776926,-0.41876831948004795,-0.3611865801209068,-0.1438349581492616,-2.0327664542032617,-2.0327664542032617,1.5524680667189934,-2.0327664542032617,-2.0327664542032617,-0.10276267283398492,-2.0327664542032617,0.4031509929521694,-0.2148160795724586,-0.10632404203726865,-0.5302265270754828,1.6606320359539883,-0.5904016022598876,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-0.17941989646509812,0.6599017307686007,-2.0327664542032617,-0.802099390714182,-0.520872935693948,-0.19988658968611825,-1.2852454244656328,-2.0327664542032617,-2.0327664542032617,0.28516308158898357,1.05455747810828,0.7125658477908913,1.9567696434913464,-2.0327664542032617,-1.1224567599341708,-0.05397438028709446,0.7550371072253583,-2.0327664542032617,-0.33225498949084786,-2.0327664542032617,1.6862087090980586,-0.4594905900023291,0.2971397545366633,1.5000244195107963,-0.2666560728616444,-0.6220455865764214,0.16359405005636782,-2.0327664542032617,-2.0327664542032617,-0.21134769515766938,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-0.05684981673696068,-2.0327664542032617,0.04975482022545256,-2.0327664542032617,0.02964228781594347,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,0.7986328684850131,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-0.488679729411099,-1.044255717441829,-1.0025095854430783,0.8510201901707897,2.280401986847781,-0.4458905710733986,1.3908646533583726,1.6629077593726669,0.08531859183255285,0.09673952331238408,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-2.0327664542032617,-0.6903627826932791,-0.527071429075916,-0.581972010073476,1.118897895017175,0.5755098405148186,-0.3940581824415402
"5,6-dihydrouracil",1.7359457028247272,-1.1275678969515361,5.808369996496294,6.271943785165072e-8,2.2770751321936888e-7,7.157373231735881,-0.21202432850434383,-2.512711237253887,-2.819241064726662,-0.03349570167396315,-4.17540320340992,-2.705335143908758,-0.9944074262225391,-4.17540320340992,-0.3181279958975414,-1.154849611994798,-2.2462790944361637,-4.17540320340992,0.18175265093264942,-4.17540320340992,-1.0184308002128646,-1.705631570210158,-0.5008995969663811,-0.5738447600733402,0.31445639481994886,-1.5855570135560577,0,-2.9299954420911174,-1.4081444452519374,-0.8666916315869916,-1.5849163352184918,-4.17540320340992,-1.0236656950871894,-1.8823262322526915,1.2028414559075868,-1.6058810207273808,-0.17677075571605952,-0.029670521928478126,2.5074884392820995,-1.9625868508829587,-4.17540320340992,-4.17540320340992,0.15399076720964697,-1.7893867060738446,0.07034535937253289,-4.17540320340992,-0.7221461423113976,0.26316544468208375,-0.5208750057076875,-4.17540320340992,-1.2299879726146905,-1.250508638397475,-0.05760635768837264,0.08447523823027182,1.5273606474266384,-1.8345240700012233,1.494859487660859,-4.17540320340992,-1.6991710651458185,-2.6921844764120246,-0.35165237037325614,0.05841348023278002,-0.36363848142374305,-4.17540320340992,-1.4732821215930783,0.1512860401125743,-0.32226536427306546,-0.11326881995077304,1.8380021591427864,1.6278659396989574,-0.6151478136164162,-3.3126095904746045,0.274007545612339,-3.5289561658175344,-0.9878890570088047,-1.0193926193556264,-0.08374044494987476,1.1610892239402537,0.7819245098713931,-2.4507389319058963,0.9569286987419473,0,0.18481981543263515,-0.5512618236315685,-0.48006765947129687,-4.17540320340992,1.008064445484648,-4.17540320340992,1.0132843015544566,-4.17540320340992,0.6919771784662864,-4.17540320340992,-1.4006936336344833,-4.17540320340992,0.4512316886388561,-0.3398271002826396,1.2719090832018092,1.4679774403396206,1.0725496911344943,-0.6206097101649336,-0.5201879242898034,-1.349452320897195,0.5648717468051417,-1.550241085430274,0.2962870638548457,-0.27642396465896174,0.7808643906430678,-4.17540320340992,-0.08169468087793065,-4.17540320340992,-2.0172885596462646,-0.06754115936449559,0.3834095724731524,-4.17540320340992,0.28009400136167834,-1.2916555883227352
5-aminovalerate,0.6272234256348865,-0.7870276878941896,3.18045289433932,0.0019130495770579635,0.003866802336606522,-2.772710390115421,-1.7695313485766286,-0.4638814337558336,-0.694687813225869,0.5080807410603349,-0.07752353661679183,-1.7695313485766286,0.30281151599026995,0.6155274144032081,-0.6089934144525072,-1.7695313485766286,-0.2956574158680942,0.9120473708208204,0.8324031616583665,0.038342059240456014,0,-0.11978937879785888,-1.7695313485766286,-1.7695313485766286,0.19009900056584206,-1.2516693024525474,1.7167846236387034,-0.7904917350205456,-0.6044326197432558,-0.4752482485573812,-1.7695313485766286,-1.7695313485766286,0.8370567714703296,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.166230665474864,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,0.7584575453449233,-1.2398148285551858,0.31929537256920604,-1.7695313485766286,0.41678570737880966,-1.7695313485766286,0.006013586535520005,1.2540189062017835,-0.16573051791648916,-1.7695313485766286,-1.7695313485766286,0.7758588143910157,0.1121943503013889,-1.7695313485766286,0.19256536683934738,-1.7695313485766286,-1.3330107780965348,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,0.8735643956606549,-0.4341747403927532,-0.0482660035820922,-1.7695313485766286,-1.6254979770362512,0.9265186953067353,-1.7695313485766286,-1.7695313485766286,-0.05724004625818725,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,0.4285937321970902,-1.7695313485766286,0,0.5646561928892969,1.037193833444944,-1.7695313485766286,-0.011929782237540838,-1.7695313485766286,1.4923926274967183,0.13785497391225182,-0.3946194553241899,-1.7695313485766286,0.5988053793222361,-1.7695313485766286,1.354844235985657,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-0.5101508837999084,-1.7695313485766286,-1.1547789426676056,0.33094497903130116,-0.7284213370187094,-0.034108613633643384,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-1.7695313485766286,-0.33280544057826894,-1.7695313485766286,-0.5684176876890122,-1.7695313485766286,-0.7611642363251213,1.9132896435273794,-0.4012193888086578,-1.7695313485766286,0.5760083357483082,-1.7695313485766286
5-HETE,-2.1111889309803167,-0.6148674148924059,-7.658219795127501,8.0278464319982375e-12,4.122407627242338e-11,15.987646543022244,-2.988618865312466,0.5671930054039057,-1.1051473214698713,-2.988618865312466,-2.988618865312466,1.6561970460684095,-2.988618865312466,2.8632817558405144,-0.241551835677294,-0.6594901417750368,-2.988618865312466,1.5314348626395136,-0.4132515868684139,0.20778792455005507,-2.988618865312466,1.881094475746018,-2.988618865312466,1.3514428924312787,-0.11937872653938944,0.8812816768462219,-0.48242193951792217,1.1919996882493276,0,0.9911312394990367,-1.1650881878976715,1.514442458737616,-2.1766614994895757,0.9743677803322971,-2.988618865312466,0.3571983954381827,-1.7075574711978125,0.2921209024526534,-1.4059560042188832,1.6592295233339007,1.746828260414664,1.3359045235431932,-2.988618865312466,1.7369251981395142,1.0959649161330736,2.3468891130223026,-2.3608678794260247,-2.988618865312466,-0.5592752502770729,2.121639438867025,-1.3687708990560732,-0.6150991988899872,0.6591692285574671,-0.08964494387112457,-2.648706378789684,1.325801432025254,0,-1.158928595694067,1.5426146547650053,2.0635919862855827,-0.8647068035406658,-0.156754168667135,-0.8911637875104851,1.101420813233626,-1.8231206842451748,-1.2228753240870336,-1.3296527295855802,2.4901277559478814,-2.988618865312466,-2.988618865312466,-2.988618865312466,0.8470789002015101,-2.988618865312466,0.280430198238628,-0.6994685703045872,-0.4411877227921658,-2.988618865312466,-2.988618865312466,-2.988618865312466,0.8982408635799382,-1.6790232432791126,0,-2.988618865312466,2.2958787449282596,-2.988618865312466,2.4771905625162387,-2.988618865312466,2.7373579538588286,-1.5051891427477577,0,-0.7560506929905252,1.166743720226888,-1.0497227136094431,0.45438122567743006,-2.988618865312466,0.8448002025388788,-0.41139304969549284,-0.4233134066370799,-2.988618865312466,-0.8460131227091837,-2.988618865312466,-0.182136108746813,-0.6844453622952513,1.6093346663920058,-2.988618865312466,1.135429799386918,-2.988618865312466,0.7171997683604263,-2.9286766577303336,-0.08851702486377808,-1.5208812157667275,-2.988618865312466,-1.1643927876858167,0.14909023894528894,-1.096461887936791,-2.988618865312466
5-methyltetrahydrofolate (5MeTHF),-2.130261066928528,-1.2146025605378994,-14.247627992257277,1.0963773600142048e-26,2.717109109600421e-25,50.06140133539474,-2.428068890423724,0.0735775933900365,-2.428068890423724,0,-2.428068890423724,0.6652990746896681,-2.428068890423724,0.014957956495986753,-2.428068890423724,0.298885844644346,-2.428068890423724,0.4646693124342547,-2.428068890423724,0.07931051920862663,-2.428068890423724,0.5918986286578716,-2.428068890423724,0.5113982052757857,-2.428068890423724,-0.31636462294759893,-1.1973187279436324,1.6193134623795802,-2.428068890423724,1.0843398476600805,-2.428068890423724,0.8749102528403611,-1.4279679594955481,-0.3919723894208561,-2.428068890423724,-0.2487505351711962,-2.428068890423724,0.5018762824030847,-1.0366501751062125,1.2197106395487791,-2.428068890423724,0.01929911326317386,-1.2083676052696892,0.019831413191367997,-2.428068890423724,0.048336640610882046,-2.428068890423724,-2.428068890423724,-2.428068890423724,0.22528727109172755,-2.428068890423724,-2.428068890423724,-2.428068890423724,-0.202684814396954,-2.0080031461350996,0.6150602881153817,-2.428068890423724,0.0015918567817903822,-2.428068890423724,1.322067163986281,-2.428068890423724,-0.2124037161470815,-2.428068890423724,-0.7021066328597799,-2.428068890423724,-2.428068890423724,-1.0071706728361995,0.07454790824203131,-2.428068890423724,-1.6896878027879005,-2.428068890423724,-0.40748603346432266,-2.428068890423724,-1.0590920732609175,-2.428068890423724,-2.428068890423724,-2.428068890423724,-2.428068890423724,-2.428068890423724,-0.4606932659390081,-2.428068890423724,0.7259784237956556,-2.428068890423724,0,-2.428068890423724,0.11431238142601803,-2.428068890423724,-1.9583028296061882,-2.428068890423724,0.07702555267756661,-2.428068890423724,0.8670171402451827,-2.428068890423724,0.012911876107401401,-2.428068890423724,-0.8412364325212418,-2.040449418171457,-0.5297099173840962,-2.428068890423724,0.5300297786956983,-2.428068890423724,1.0611547546164246,-2.428068890423724,0.6514104111001576,-2.428068890423724,0.7679056062335845,-1.683571540357578,0.36579442358709013,-2.428068890423724,-0.8012443619383055,-2.428068890423724,-2.428068890423724,-2.428068890423724,0.09250379622452858,-2.084651965312188,0.5769738617173804
5-methylthioadenosine (MTA),-0.5015919411066186,-0.24852841029311276,-2.7564685956581565,0.006846642205654548,0.012795364122042926,-3.944913072276052,-0.7530860700325428,0,-1.8809174463090186,-0.373289872358943,-2.328775479913727,0.5774109415277148,-0.8554862990015399,1.0177936627381985,-1.269275712736204,-0.1703452475742853,-2.0699363927556544,0.5196324790310854,-1.5412862351331151,0.09309768244665392,-0.8481593631630328,0.49886050078566563,-0.0600859077486151,-0.015291083152444613,-1.1229499809575645,0.7981940511162624,-1.5829441401868507,0.3413630059904714,-1.291161214760249,0.4278507129993906,-2.4967611886422856,0.3106995861222472,-0.6816310924151067,-0.18680041545857715,0.44678344520093694,-0.44324786898138635,-0.8373362114085008,-0.32931916685945356,-0.27586840597402085,0.3839116109963196,-1.327735796261507,0.20148707516364098,0.3607687925358709,-0.11680931952230375,0.37880013341185337,-0.866891580203849,1.256279427215204,-0.2860490970010524,0.6706826457707551,-0.23851386980705713,-1.3713962259472439,-0.8365399118518451,-0.829703151760898,-0.08367928970475247,0.8836958813918131,-0.6041146051693133,0.22903288595407462,-1.1840606644247793,-2.4967611886422856,0.15814051768567147,-1.6112219302560902,0,1.062364904366477,0.5202774059889466,-1.4683715088564344,0.6462087489149267,-0.6894923503362127,1.042210062866157,0.10514434290746892,1.4325158439530878,0.7258222853724906,-0.8083337619557043,-1.0970234507812722,-0.15845995579244407,-0.9548757994040072,-0.21317115294583244,1.7602217982419277,0.07523002709337832,1.7524013609959348,-2.4967611886422856,-1.1140727163311597,0.48451970516203235,-1.2042297280393155,1.0673447791175856,1.0330881693321878,0.4869882145729704,0.3746099657648503,-0.8485645744516337,-0.7725127425404474,0.718650519842331,-0.2642664162175674,-1.2360717825051004,-1.4548540037807636,-0.023513181334760425,1.5184525530279678,-1.1461512238608895,1.033169241101206,0.26455684776668703,-0.2390484150522327,0.5122208173195991,-2.4967611886422856,-0.10446470468168946,-1.7587797289510394,0.0046150056136928285,-1.1607562957924646,-0.30571527851411456,1.1666608207347877,0.1723057270424689,1.0530793534679999,-0.2050210985694162,0.5420044103524877,0.02148967699711429,-1.8328990310369249,0.7274177647077797,0.22451944606867652,-0.09909726392736096
5-methyluridine (ribothymidine),-0.1712344923802649,-0.722650830084236,-3.230753884582161,0.0016308059257708477,0.0033347118551534044,-2.624322201557642,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,0.16036778057799786,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,0,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.33937617792359104,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,0.4227421606420725,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,0.19060474708723707,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.3403567032357821,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,0.46590552684060516,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,0.35985285095453173,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,0.29962565249690587,-0.8082680762743684,0,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.6924175955434727,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684,-0.8082680762743684
