Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(MS55_01),log2(MS55_02),log2(MS55_03),log2(MS55_04),log2(MS55_05),log2(MS55_06),log2(MS55_07),log2(MS55_08),log2(MS55_17),log2(MS55_18),log2(MS55_19),log2(MS55_20),log2(MS55_21),log2(MS55_22),log2(MS55_23),log2(MS55_24),log2(MS55_33),log2(MS55_34),log2(MS55_35),log2(MS55_36),log2(MS55_37),log2(MS55_38),log2(MS55_39),log2(MS55_40)
phosphocreatine,-8.137209820847694,22.6202500242179,-66.76278287583783,1.9157204434885941e-47,1.1558180009047851e-45,98.37309954396406,29.04349576585877,29.069663351604415,29.04187333043748,28.909044615601132,20.698354651105586,21.057570322937206,20.747353163148084,20.835062980665914,28.96161075252513,28.976554078979024,28.991964535151368,28.970111173744932,20.51264012590256,20.56451137555356,20.99923439291821,20.822308562928185,28.71813113594918,28.67880876064916,28.778340233827322,28.760151284512933,20.76723945545913,21.034492042151566,20.596323797564715,20.618140298333778
phosphoenolpyruvate,-0.0311923770104805,23.31092558449237,-0.27105109643779,0.7875643581179902,0.8099383455645239,-8.551920147027223,23.203102160079812,23.403029931039253,23.5106677217084,22.97470227885174,23.291130578519432,23.303918834842033,23.36834545153458,23.52212079594047,22.90845244295228,22.95527962415953,23.18048950636145,23.03715300945059,22.752958922185734,22.61922007262527,22.754067131548325,22.69833740878562,22.734923975723728,23.054865222337966,22.983684167145164,22.633653353483663,23.038597414838172,23.051251323768007,22.949297740694835,22.85644919388537
phosphoethanolamine,-6.838386945818417,22.723128899515718,-48.727242206112926,3.063411470473445e-41,1.1089549523113873e-39,84.13417791399397,27.29709824654895,27.36894113152744,27.352110876998555,27.26547414336905,21.00809721499189,20.81618977719734,20.732568484628857,20.88441972804161,27.090884085023664,27.082306896290884,27.100933218389677,27.178430179089325,19.700609261185473,20.04195935259469,20.12047225928351,19.897750780762852,26.908784916661816,26.80556572540498,26.958576914898213,26.86662801391203,20.13953325414841,19.82598201038732,20.042921095397986,20.00458777967363
phosphorylcholine,-1.2595965413874737,33.14632858306181,-18.795872677527907,3.216842338128585e-23,1.8782208490363675e-22,42.13395386798476,34.61893984992131,34.71041419416304,34.615087107335206,34.535653853485016,33.4063883747974,33.384621685868225,33.31761131754217,33.340915078522215,34.328051528067824,34.40591129632685,34.322462049087655,34.409755437223474,32.81057719256622,32.97743437134971,33.020303941042805,32.90497720846853,34.18913947467512,34.15982048201034,34.2045398779746,34.153299230471845,33.06785954050874,33.088732604336236,33.06406062855011,33.15443394054034
acetyl-CoA,-0.028466063058324664,21.505213493997424,-0.26416672616501913,0.7928314001039529,0.8107484938916129,-8.553798950782918,21.880706702346448,21.891728122499195,22.040712775453585,21.702068087316594,21.72205746718057,22.02208025935355,21.992382705262322,21.63977557598173,21.130036471332303,21.496136546508666,21.406612934288408,21.337076430402252,21.300768879035953,21.710767895725972,21.59073844515031,21.736468740585057,21.899609969477094,21.59946550231911,21.79275568097784,21.292578904947767,21.407518592404415,21.24902278478512,21.232884806878822,21.52342921882563
proline,-1.1370693948880373,33.65774729097695,-24.651411054500656,3.741693273446086e-28,3.158814280898748e-27,53.67468501364043,34.578774842324194,34.62866513212362,34.659673027224805,34.54914563280569,33.400428753413884,33.31478565196677,33.43971819664677,33.3539411310118,34.40685627962883,34.4553060383542,34.47413710451384,34.51621379106388,33.110373230964136,33.23774702486344,33.34650052887961,33.33084276063456,34.43308224041886,34.361475953567954,34.538571306485316,34.364719432769164,33.38196168956585,33.459916443836164,33.46579221385813,33.47978041698285
propionylcarnitine,-0.044730933664908434,28.715841688573956,-0.5773198646255671,0.56653845608499,0.6169227828687597,-8.41981016459276,29.269318751082157,29.40433844476959,29.329913901251754,29.195674085412872,28.999484215951238,29.03741399094423,28.956065309031214,28.813243274750644,28.76349864198563,28.849802704494653,28.804990537069745,28.881682078020674,28.570944236902896,28.811301892766487,28.93382977116575,28.804222627546366,28.65402305560427,28.64927468418824,28.75686297591572,28.674080229286567,28.912405684199047,28.94740603115446,28.926652772418112,28.983719078272404
pyroglutamic acid,-0.26955965945870375,28.299582775584984,-3.7599115923075908,4.7867551828482865e-4,7.73573828656732e-4,-2.2942594112286416,28.63280018665512,28.535700488471463,28.371013711295713,28.223860634168012,28.345640347329763,28.44450580073209,28.46443070115959,28.266610187840758,28.1684249631232,28.411489694533927,28.354711243790387,28.372463906562988,27.956014673296647,28.26071677152086,28.204366854506507,27.963819074417895,28.685131072179328,28.73731223708055,28.86999447927692,28.719805160767628,28.246790194776015,28.216897666664558,28.296985258147707,28.181214334008434
pyruvate,0.021446322829905995,24.424871166683847,0.18151705644922073,0.8567592253854646,0.8615189988598282,-8.572589769228404,24.602695571582938,24.43719841938356,24.249261175155645,24.266619131199967,24.636893471681304,24.48692552588498,24.375716562804737,24.42385552845298,24.001064321806023,24.14035069557896,23.744968271284794,24.002156970243366,23.712011162377927,23.945870199475557,23.943848401384454,23.93670617830751,24.62354990821291,24.44450754721041,24.657825608610526,24.4308882330014,24.614899963251776,24.512259362984423,24.603415908468204,24.666039462155464
S-(2-succinyl)cysteine,-3.1287916933374476,-Inf,-11.842101777380336,2.8299905947485162e-15,8.130607899198118e-15,23.606943746162283,19.952461846391937,19.51574865906439,20.03308840572427,19.690377903481746,17.71770832368133,17.140676118843707,14.933626310775265,17.21941230261783,19.315141967544655,19.47968978828365,19.557317773320882,19.416892831452135,15.133051893796772,17.22764733281993,16.023387180925624,16.41330106561375,18.517245573046306,18.505141795100556,19.25627078397651,18.964733389241033,15.342983331065629,15.912223953689026,16.829536992244634,14.765055590505174
S-adenosylhomocysteine,-0.6077736398992926,22.91204352345334,-8.52214326606693,5.0859230524365514e-11,1.1226244786475804e-10,13.66060277213742,23.815703702673883,23.852173802889997,23.73850010337811,23.71089700993971,22.99788205704895,22.986007356511923,23.052063941717293,22.742651129661976,23.220364141673,23.566645612405146,23.39258969443163,23.49029802211244,22.706103713590593,22.884974794015232,22.9378091613275,22.790920945083233,23.168269022765603,23.225349148551995,23.367985572754186,23.144641378933773,22.778997657843007,22.754929335687056,22.829388676453053,22.938404764778127
S-adenosylmethionine,0.5739503144590685,26.207717600148587,10.981214201906838,1.9081685102393463e-14,5.233007581110934e-14,21.631400140714664,25.633050578756283,25.59758371201388,25.665124968278636,25.6868397271241,26.40321276503299,26.322027588235617,26.34527763814338,26.343696556679163,25.724563175892772,25.737771905780185,25.79510236210161,25.742779157818603,26.11138132070846,26.240773852933366,26.259823047788238,26.206514848722396,25.736164026365614,25.578098512698805,25.724391785192616,25.73253430665073,26.181179216193325,26.29245580142574,26.29377731943918,26.241288036880768
SAICAR,NA,-Inf,NA,NA,NA,NA,-Inf,-Inf,-Inf,-Inf,17.10369973534896,17.63246546962077,17.960356343974393,16.41480011474369,-Inf,-Inf,-Inf,-Inf,17.924023673606023,18.06647100054017,17.494670106304227,17.698014834697847,-Inf,-Inf,-Inf,-Inf,16.91614004218741,17.2422492849204,17.399624176835044,16.118666658874506
sedoheptulose 7-phosphate,-1.2987984498815592,19.014526944318803,-13.898321588133824,4.424259301250788e-18,1.6015818670527854e-17,30.11715930068213,19.55337800962148,19.445777065254223,19.48928857802546,19.10775718730353,18.264099869965,18.332952730131723,18.34903112277639,18.067691196098565,19.62159726222805,19.761293255607345,19.524092780593204,19.685450033174014,18.212632200950846,18.340314870306308,18.798160994071477,18.2513724766609,19.749980713645684,19.68802325857734,19.999367695884303,19.743315547294905,18.21570544084691,18.39349536703969,18.1613619290233,18.39692179075968
serine,-3.201290028017702,23.616409452660584,-39.23526788492934,5.179784897671256e-37,1.0417122960872193e-35,74.33465200479573,26.12485911812423,26.07895988799137,26.0964503665468,25.985007498765032,22.863640590895752,22.693787827900746,22.957224034731762,22.60352071821416,25.764622611121172,25.718325316011672,25.863570694489947,25.857194120071878,22.21695587404589,22.624986801049246,22.414680556557148,22.297713736643065,25.645103257088245,25.43607600222827,25.63113510371517,25.505476573715356,22.571674755087777,22.683000848007676,22.717636323547335,22.646478146976044
adenosine,-0.10318710174640344,23.63941908474976,-0.5418092764150807,0.5905648245158808,0.6324984215229255,-8.439968310824108,24.10962263237642,24.34426067256905,24.38132624341152,23.661859121424012,24.5159840695242,24.918894841256307,24.591065883495702,24.54924315013174,23.34444745635952,23.841460241231967,23.713698953523323,23.61659072936373,23.384258619475137,23.566712672513013,23.381145386304016,23.416692887020105,23.86973770429287,23.877810694091572,23.777125394176835,23.65199304366928,23.038448205654976,23.4450323190815,23.352861256303555,22.79134837477295
S-lactoylglutathione,-0.14370040495174052,19.771865141547792,-0.8188412199438179,0.4170990600729898,0.4689126079081438,-8.249460569688969,20.590278913183475,20.7670807596088,20.667247851455425,20.490461234511265,20.100401844282008,20.365299424068944,19.88317347407243,19.80318583286396,20.03498876905493,20.04380203668057,20.060127800351232,20.166800671075464,19.97339400235483,20.30818446374025,20.511161681459505,20.354822120260454,19.12904221868626,19.383827453652987,19.667167144008452,19.42940299893038,19.234767327134037,19.491178894312615,19.477783580647763,19.202470346581613
stearoylcarnitine C18,1.2108729371847105,20.18788175072786,3.6262551687763396,7.174743919676859e-4,0.001139147938124133,-2.683066770886426,19.638692753450115,20.546319572411807,20.553390150378632,22.45475722654129,20.825176039920493,20.42914399636746,20.565475688702126,20.94957798747983,19.932834750270118,20.13659607183509,17.258528771760922,17.947733942235583,21.887384810042516,20.227042704857617,19.688812747403663,21.73338465020748,18.377834190413157,19.316469464568385,18.515358791976148,19.35369752834851,20.62254730409111,20.564198863285238,20.60640196024648,20.463541707802186
succinate,-0.8276702214804459,25.067256624302367,-9.095188791649223,7.597405080865042e-12,1.785883531995549e-11,15.578228427899624,25.768033215999072,25.70312895138664,25.531810847367595,25.597431356899634,25.0344298271705,24.835788669861476,24.86858250314764,24.735018987621213,25.47781373608764,25.6738137256377,25.451561259192935,25.63764318001574,24.565429756717425,24.89825738760873,24.767922118858788,25.231015445992885,25.9983737839039,26.131821523678724,25.9388639225398,25.9459667675566,24.906475812437456,25.077367039958446,24.972572638423244,25.031359424702785
succinylglutathione,-2.096233919106769,20.351748497305007,-16.558893339480683,5.237429704737993e-21,2.4307045552758378e-20,36.96023532524413,22.315058819226305,22.42127761546922,22.349789022457404,22.235974481562295,20.365557095269935,20.471913785834428,20.351737063327406,20.336772866206474,21.87542726299235,22.024652220139497,22.0311958236441,22.00422797679139,19.683290674213627,20.058280518601467,19.921470284249587,20.084884050301408,21.692793757229087,21.708850054724028,21.793633746759866,21.603984659460725,19.436739824807866,19.408912320288785,19.392736825989445,19.389763102084576
taurine,1.1215324752904259,31.641545703358148,16.579507629639675,4.986046995093515e-21,2.3749329108208584e-20,37.01020018883662,31.41324852021112,31.37980477350961,31.40176321436227,31.297084810567597,32.391267188890986,32.34750694897576,32.339239103452854,32.342129394808595,30.826780896682802,30.870952965519145,30.87880817745108,30.914563959503642,31.916928303105358,32.04254086661858,32.12484721773591,32.06583398317361,30.821159879686366,30.770436586992368,30.91886824252959,30.734616425227085,32.03077010710213,31.995933428136826,32.02190386054593,32.067577753181276
tetradecanoylcarnitine C14,-1.259324674381947,19.360016279902435,-5.397899029249655,2.287391794307065e-6,4.140179147695788e-6,2.9364405184298654,21.74654570655211,21.827035235147836,21.680112284341796,21.4829965996818,19.707315147331613,20.16478319380533,20.36558862363322,19.834582385317443,20.882242105568714,21.04456240088389,20.89882156577594,21.220411667501676,19.853625443463777,19.981033215438565,19.705816021823498,20.279772602437614,20.56946557896447,20.59834979995792,20.914600725342112,20.826853818487926,20.13169968842267,19.824521987060585,19.50116425365963,19.230198833228933
tetradecenoylcarnitine C14:1,-0.11740214625026368,19.675117127770505,-0.4176297679860078,0.678160794474933,0.7136459523253657,-8.500506007899494,20.620280951246972,19.961868710190846,19.775819601952342,19.69221061327599,20.103823478552776,20.31060030579017,20.361125137452195,20.768375780250555,20.276885496077,20.68954000871932,20.86302139018874,20.723612047631846,19.909538127531768,19.6505068260754,19.889684219662946,20.505439906192223,20.606450363085738,20.226410586333266,21.432826503153567,19.613530703663308,20.565000463245063,20.277721253477285,20.12953631292711,20.602279409358296
thiamine,-0.7196789362649092,26.056995087817974,-10.544924749811617,7.327849140868866e-14,1.922232890575746e-13,20.269355683117553,26.829025474896525,26.814572732629433,26.801860195439538,26.69035366198064,25.842336903435353,25.674677938885665,25.708568941213933,25.907220977953713,26.449722185249875,26.54162851852713,26.450514152832774,26.595639813118215,25.716132027125465,25.966806922710965,25.992688783966575,25.751045546019498,26.64096884101705,26.587963391338167,26.717454070683136,26.607753077233507,26.197044819197252,26.11761182543381,26.131844747618413,26.08532944620633
threonine,-2.3899504045140816,27.82293444057846,-32.774254749510135,1.5374435392437524e-33,2.3189773383593267e-32,66.2511218306646,29.856348033499373,29.849131521586646,29.991406232610565,29.77821286909496,27.301975769699293,27.18367622563596,27.252626449490116,27.261587337606286,29.404299473915952,29.420626412424312,29.511408626529658,29.50261883822159,26.87580158604465,27.07604745719134,27.16746943989702,27.069437987088293,29.269735056136845,29.133895466234332,29.443277910957615,29.186803002939794,27.100891856499498,27.026154515750463,27.20821694353023,27.144473021549608
trans-4-hydroxyproline,-2.6709712613689227,25.230153372163414,-32.36411767387741,2.6800202298215014e-33,3.731412781520706e-32,65.68844483375841,27.354520427837457,27.57830853610884,27.61325869779729,27.531769720922107,24.715168663082288,24.53820784098031,24.659219446650173,24.599910761656535,27.137581756145767,27.139088698072612,27.214946199319986,27.00860280573591,24.359966977756326,24.43431302141805,24.48126957939983,24.416824756799837,27.00258628589539,26.833167474549835,26.936426275589255,26.840828551998477,24.682769689774233,24.49482772329017,24.50002197380078,24.256929858937426
ADP,-0.4082999843406263,25.580018818413393,-3.9775572019016248,2.4444354689588617e-4,4.0222074534686724e-4,-1.6455207326859673,26.200328810338107,26.218865016403242,26.190701622565346,26.073857745243114,25.875821682738277,25.93450172495001,25.892240808098403,25.678087020696125,25.538444639629866,25.68771312094934,25.714126403789177,25.64942557744761,25.08206881758111,25.180655828432855,25.330819846042854,25.215173078624918,25.757250454586735,25.74306668378441,25.829419955066324,25.74791177638631,25.218845641918737,25.319166105270476,25.35165278648625,25.372478653262004
trimethyllysine,-0.07649601147111795,22.473115822776816,-0.8361313196490047,0.40740344828069475,0.46377373672204875,-8.235061614460939,23.048728162418392,22.971401121977777,23.132180459085433,22.793180196326393,22.936667135986962,22.9218155871452,22.883419079675523,22.94648398399952,22.456462743528373,22.474316329076675,22.56785872748912,22.508926403777753,22.260963944334847,22.602480349011895,22.552260768372843,22.324168424084384,22.750897129409836,22.643447245242182,23.084206918317836,22.575797550187612,22.716636802839943,22.66809645916485,22.676639380092098,22.599818934475888
tryptophan,-0.8664942568064689,28.023963156763376,-14.866657202946348,3.4700291698696443e-19,1.4274438176054672e-18,32.701289480695465,28.80589544935117,28.765718691578797,28.863519280099908,28.641155207732886,27.904837377064617,27.81834369893144,27.795075958883096,27.83379308029569,28.367891971789753,28.459204469132164,28.48714417771918,28.49452414331459,27.406525777194247,27.66235833359942,27.731611615631063,27.614284582770026,28.574441771157904,28.489336465802275,28.69679801183281,28.46863137292863,27.742304097764766,27.676869824149826,27.79062803534291,27.73969754913546
tyrosine,-0.7111679621354092,26.810946609697517,-10.845115952715743,2.895786866462637e-14,7.738017010563364e-14,21.209086857580065,27.579934158493813,27.449301520453304,27.525486528275074,27.401878776998405,26.479651616118403,26.46492164233894,26.457161710242442,26.536766992044125,27.053460090659147,27.142103739646863,27.145668684053778,27.14522882457349,26.392344559256543,26.63467747018989,26.650907035052096,26.49745372859611,27.261984823369126,27.234238321450533,27.37159666672815,27.168888486264184,26.72887291229479,26.646572198509485,26.76026058062495,26.696164630073103
UDP,0.07404313225019621,24.95950690282496,0.573342958113436,0.5692049985584688,0.6169227828687597,-8.422130448129055,25.60226454352149,25.691833399138137,25.649640633540866,25.52976945891807,25.511234820879785,25.578381731811422,25.457726494088266,25.279068270721172,24.619147016098204,24.680242691482015,24.748101409131667,24.793741626572018,24.65357188282258,24.915920842082024,24.90014725694826,24.889439721200958,24.64772868368727,24.661414679516376,24.712202530175585,24.618999342677867,24.896255714457563,24.93733349658157,24.898932711048133,24.92559065882017
UDP-GlcNac,-0.5532386207056028,26.99693503884584,-6.359061150999267,8.3683660097851755e-08,1.6286819868506633e-7,6.2269876641934925,27.798661979090912,27.860298298357563,27.869003174767748,27.732332142355105,27.215734726469393,27.262366863786024,27.192971703603433,27.066259781000774,27.19498043379571,27.342053609749087,27.256925248961295,27.327431974400955,26.47188339747906,26.695070938829847,26.77088829378408,26.663258923309215,27.211157396739175,27.233054624708544,27.28401051509807,27.24613018671824,26.801478379838617,26.837988346342154,26.817967492774095,26.921307289058536
UDP-hexose,-0.1635857122607831,26.337880051035548,-2.0569082394110683,0.04539137808140986,0.05953506835315352,-6.522415749225852,26.94676829365274,27.080031750010818,26.98125418085109,26.88416393708988,26.554160162437945,26.585664625294328,26.486588765764047,26.446773247571265,26.321586941584915,26.441211238447327,26.371270780026176,26.481060589231742,26.134159361018135,26.315552779678995,26.359740616568516,26.256642786779544,26.249926810350733,26.28378168210564,26.29946416755027,26.248421279834954,26.387850891498875,26.384542845888696,26.351495250479292,26.362741770627277
UMP,0.527075442372837,22.158704731626983,5.268735613216212,3.5488061266331387e-6,6.236251542918428e-6,2.501775852081998,22.429329211848795,22.429571975811832,22.40853170239155,22.31651738967931,22.48518850218309,22.541684953180315,22.529630933420524,22.493442314867135,21.539356896904795,21.58646557091058,21.566055532086953,21.677101413451684,22.162320252234807,22.400908912301304,22.27549908866965,22.223485246891844,21.534676136087366,21.496890604797727,21.666863336998297,21.58163556196204,22.3317623696362,22.303694976599434,22.502510514096674,22.307772577323956
uric acid,-0.0911964753115555,28.159226683220833,-1.2592236572918543,0.21430195035210792,0.25859102009154356,-7.793276688254008,28.37231762705427,28.244088332138983,28.14612061896531,28.115391582236047,28.166126102758952,28.129353876970686,28.032227534153417,28.138717215976474,27.97690193201081,28.097072909933324,27.893272643562373,28.038244006545877,27.82660332613682,27.99974405743998,28.00360825262936,27.91292670779004,28.410389704326217,28.398253289169283,28.48050189191347,28.304451298534794,28.30929737626514,28.270120388760954,28.32982977542982,28.264093518340356
uridine,0.11706683263349049,19.77895403216092,0.6470770951918197,0.5207981512462658,0.5747833254608178,-8.376545085782904,20.47241689626018,20.065791098348903,20.05757594489664,19.63880975769754,20.640839742210122,20.830412027641273,20.568964759644253,20.568143467737123,19.280407301909975,19.536550071110685,19.573026455190426,19.74425076640647,19.63735123809729,20.674301821365344,20.086955751496614,19.736694415605918,19.98359378803239,19.82189609806049,20.732690346597877,19.900131027538222,19.47617208553768,19.311708781747775,19.57570784062856,19.104689611939545
UTP,0.17137850890586392,26.243933151525308,0.8985585869735139,0.37356728750175383,0.43343383998600926,-8.180648635807628,27.056543310117643,27.201070100328117,27.174126587659543,26.923968020130904,27.095710987822475,27.16766650879573,27.053151364348235,26.832193573426114,25.55354726587,25.72649358597607,25.927681216867082,25.8021529243577,25.774304665600578,26.034751173417437,26.061517001804717,26.152070865851822,25.888850994661436,25.742485209194605,25.940655199800357,25.735996937847275,26.05169739771701,26.194020966457053,26.13064308470106,26.18238586973887
ADP-ribose,-0.26895749840976535,20.77486209506726,-3.851967043608794,3.6092460099023185e-4,5.885347097228105e-4,-2.0221416331298485,21.20507518815164,21.042279368106932,21.21122109174152,20.923116372747753,20.724021164944666,20.89726257954032,20.72947398253816,20.390249498531926,20.702462924735745,21.106768931104416,20.64386056962961,21.068078107641586,20.690709435671785,20.75672833023171,20.55643453483702,20.667349460596544,20.608467260488318,20.854758917658074,20.94305805737316,20.926677755598856,20.81518169043382,20.50590740218266,20.69574060949856,20.57927587505325
valine,-0.6226169408230824,28.186971624879888,-9.480906217943371,2.1561701095389428e-12,5.420372080924287e-12,16.849973165019914,28.724163214731323,28.67205715331441,28.688677732058785,28.480006008233293,28.085851981315372,27.93456038720173,27.979375239324433,28.086343561904833,28.343098266490973,28.442869724080175,28.41069144912673,28.413501833702018,27.505231761177175,27.923688874782005,27.912396066756376,27.756471073235645,28.68019919868774,28.52232828060404,28.765494800626293,28.507006513476796,27.968394029977933,27.948084614824644,28.10143167732066,27.976861617434743
Val-Lys,-0.8797275444761681,24.750133370039684,-12.358808150094596,3.202475413365595e-16,1.0539055451257687e-15,25.773137747936747,25.74484974480482,25.831878070911106,25.800869445558885,25.703436609113222,25.021050692718774,24.98360979800257,24.929931089067416,24.918798074106565,25.32879746252841,25.446829536730146,25.376201762645692,25.492134898075097,24.38798710578086,24.56825703242309,24.622636720970387,24.50009297059635,25.409213409012807,25.319670412897192,25.556253006452362,25.377888652608195,24.466486013627197,24.427112225026544,24.469434258633836,24.535896496670347
xanthine,-0.7616728723241302,23.62010139832953,-5.385709655141131,2.384380461589746e-6,4.272998648987565e-6,2.8953162050073704,24.165069665290478,23.9946247989344,23.862565077724515,23.75522126175075,23.523056721952933,23.662064193091805,23.79098677850443,23.37490600178232,23.618897917797224,23.83778768902846,23.64804224329683,23.743498628552807,22.48367119138769,23.029989635174196,22.747475445936406,22.595103452930626,24.292193211969515,24.31682534121169,24.636431265762752,24.15547763014322,23.456684317716583,23.312329936548377,23.552778309865964,23.357514278681688
AICAR,3.6294872637052826,-Inf,10.511746683277654,3.19974387165873e-12,7.826400550949056e-12,17.039273286150348,16.988792467756294,17.90319429346009,18.07620230305708,17.502161152490686,20.826352304995325,20.93161233642109,21.144584620652417,20.33260440726121,-Inf,-Inf,-Inf,-Inf,21.70983296053683,21.741581634134473,21.560681134943227,21.47635955148415,-Inf,-Inf,-Inf,-Inf,21.304953521654724,21.29323988823951,21.31635668286312,21.326738771569666
hippuric acid-d5,0.10388703002994149,31.92862228149269,3.4401173150420985,0.0012467791204949122,0.0019124323797421957,-3.2113097170482687,31.952298339673703,31.98080990561558,31.96690165446308,32.00910931205964,32.000833481705364,31.944735260278208,32.00313049082804,31.974027762987305,31.773553400197585,31.806682889997557,31.742672659882174,31.80274659858592,31.966264785388297,31.951783439939298,31.984868148298535,31.985559942362702,31.854151634515464,31.799961503089012,31.83260042025052,31.880471888106225,31.929791467652088,31.948425061506754,31.980102981310253,31.979081744538973
alanine,-2.0907328772337905,28.3850220894759,-32.155263279248985,3.565464729943987e-33,4.6096365437132977e-32,65.39935490803421,30.29468589160092,30.308782962442173,30.41672992765639,30.23251778661215,27.9734008126293,27.902276244616047,27.925227488019413,27.901507716754807,29.849645129758446,29.844973448500536,29.93480812757756,29.9302791960849,27.690437271980343,27.880499521097917,27.872431554657602,27.812146706281577,29.651556275493803,29.58613720076117,29.767868907883308,29.58941173733688,27.854012014812774,27.821983560426542,27.817722396614446,27.866956777011932
AMP,-0.13859452994410404,23.911913951824186,-2.8543022777801554,0.006447132686783309,0.00897639243313676,-4.75886526392334,24.203391634041363,24.16816011875217,24.146240204027436,24.067637711071896,24.034517712806352,24.040399342555038,24.021738892152282,23.989402669500013,23.784242351879556,23.91661360446403,23.868618397490383,23.93011115055462,23.710235396751045,23.779331743355513,23.73875980113,23.716143506396918,23.943909286153186,23.999606499910414,24.02886029366123,23.96310607561154,23.77830466988281,23.825617353124866,23.819694489294164,23.903217391339574
arginine,-0.07281355999118233,26.833635052299744,-0.7078127539963648,0.48263262131624896,0.5392376818409942,-8.334935923574763,27.16451547413809,26.788043034829556,26.720057247789786,26.567964397992217,26.820467334800444,26.86489139813578,26.772432110632135,26.85913748248843,26.477937796476944,26.753996581213666,26.544052020917796,26.598503040505015,26.470563402461956,26.873818077683996,26.57460076472833,26.38054241584801,27.119900048907283,27.125517355226656,27.259776059539803,26.950756310856157,26.94368419316598,26.78988856666005,26.999646180779614,26.847584721114107
argininosuccinate,-2.8747170070863106,18.184761609707003,-16.090948811605553,1.6189398976017967e-20,7.147027352827444e-20,35.81392513591619,19.889811664709466,19.425937252018738,19.693194591013185,19.55610997783201,17.21506902596426,16.5259759198537,16.950584724233998,16.81067667388656,19.288208004196676,19.15202145763563,19.617415051604624,19.034249558708137,17.417802550620294,15.706327426413829,14.902074045325442,16.424347310127636,18.9131118563452,19.14194747178253,19.358514313316043,19.0110765146622,16.913828518497255,16.70156199374526,15.90938166801736,16.107363772103135
asparagine,-2.3794684934148194,25.215628111795958,-40.872955512275965,8.311579403833428e-38,1.880494840117313e-36,76.18053562672621,27.002840111311755,26.955614103101937,27.112319582380817,26.936005879307594,24.690518297178667,24.523097424033704,24.65029968303844,24.612363862218988,26.748830060232642,26.75386068577778,26.892853025884367,26.850985707073196,24.203188754092032,24.408157575289504,24.366294430587544,24.28517387415562,26.68060176072581,26.622653192684094,26.799674739984958,26.667683727285436,24.480646961152924,24.315378644959235,24.482230898791325,24.452950249274505
aspartate,-0.023124462015687186,30.375963144487294,-0.614130887762668,0.5421543902701197,0.594726937205404,-8.397583485018771,30.30549400022761,30.30916884590705,30.21793816997558,30.208623401289785,30.43157278250385,30.333292215344493,30.473345048931044,30.38366038988746,30.33318303791852,30.359820603899372,30.375399585402306,30.302852118589552,30.08821827070979,30.07031225713111,30.125021168604572,30.078864252705156,30.198539671838986,30.163101465712387,30.231476478814386,30.21975062315186,30.27289639267701,30.20616734194018,30.238898733561903,30.24560560454263
ATP,-0.47062693386759236,27.611536830170397,-2.825761965488784,0.006955583875853758,0.009537580920678258,-4.829299409868739,28.458262320326494,28.579046048222185,28.543588791553773,28.33139299578775,28.187839976799903,28.259554796551747,28.1826503474398,28.02299845197389,27.391993561935436,27.58746345107811,27.770568424679247,27.552417964682537,26.84003242054389,27.049626769537845,27.12956074710556,27.193766031305852,27.898561559095672,27.747314161229333,27.945498608010045,27.701166050844964,27.134954378005347,27.28613971154584,27.269992843261324,27.30263425696337
beta-alanine,-1.514385055807228,25.799954806130234,-22.903910233055342,8.580687503853234e-27,6.471268492489314e-26,50.49378148193561,27.264136458091848,27.27327858997449,27.242975617874528,27.13346594917401,25.758986265708167,25.54978358179727,25.53920093581258,25.70111893600274,26.880038103634853,26.812852351065587,26.92754400150477,27.009697206629436,25.262212003037636,25.3001623742275,25.519583302733984,25.42465918317081,26.735018107000254,26.604898191968076,26.828316365999722,26.62564406397461,25.27299225886683,25.195960028459716,25.30301870194988,25.337566765438215
beta-citrylglutamic acid,-0.7888325231686437,27.561146621758898,-14.866679475192093,3.469830385203344e-19,1.4274438176054672e-18,32.70134764857916,28.1627123374075,28.220593818288975,28.128187300452513,28.085511592119524,27.536313168056388,27.59820491906844,27.500527885446704,27.437014139511206,27.937101921029644,28.037941173481908,27.89861705123568,28.000690523494693,27.01600387418524,27.171778893962422,27.12227433778929,27.053332134925864,27.96136441332286,27.976936944960578,28.02300402282368,27.87054396963917,27.149290055779637,27.13343391155132,27.046160459547615,27.072881010408857
betaine,-0.9332008311174604,32.03695580292169,-11.474480487199527,4.2930738296225674e-15,1.2141349424401324e-14,23.142288119516152,33.17630059079827,33.17629559659896,33.232445267448014,33.05633998759336,32.30246731220618,32.19948183602627,32.402095744174744,32.26774474901201,32.74379175550235,32.8455105425317,32.86406167569905,32.89112440555103,31.46144746938026,31.750995867791588,31.871469323721232,31.78832464189894,32.87244750422447,32.74072550927811,33.033990790126964,32.75375010090512,32.06117063777502,31.971526670774228,32.08246919532147,32.02918030476597
2/3-phosphoglycerate,-0.2105257470738522,25.224893762562004,-2.7443118721595265,0.00861823726428267,0.011728578532595211,-5.027546741293856,25.231381513796716,25.33557618332299,25.40793334790091,25.216784390674025,25.302471345097405,25.25456217485819,25.280399775741326,25.199713795288815,25.096868978175458,25.201166115547043,25.243683558957358,25.14308294632656,24.74847021343921,24.798003757478476,24.826161918634817,24.699494729182913,24.96745207394883,25.106271239662725,25.03326348776426,24.917960631088935,24.778376642294724,24.86870817888696,24.878753562259334,24.739999409117313
