"Code","Metabolites with normal distribution [%]","Metabolites with not-normal distribution [%]","Shapiro p.val(2-hydroxyglutarate)","Shapiro p.val(2-ketoglutarate)","Shapiro p.val(3-Dehydro-L-threonate)","Shapiro p.val(acetylcarnitine)","Shapiro p.val(acetylcholine)","Shapiro p.val(acetylornithine)","Shapiro p.val(aconitate)","Shapiro p.val(alanine)","Shapiro p.val(arginine)","Shapiro p.val(asparagine)","Shapiro p.val(aspartate)","Shapiro p.val(betaine)","Shapiro p.val(butyryl-carnitine)","Shapiro p.val(carbamoyl phosphate)","Shapiro p.val(carnitine)","Shapiro p.val(citrulline)","Shapiro p.val(creatine)","Shapiro p.val(creatinine)","Shapiro p.val(cystine)","Shapiro p.val(dihydroorotate)","Shapiro p.val(fumarate)","Shapiro p.val(gluconate)","Shapiro p.val(glucose)","Shapiro p.val(glutamate)","Shapiro p.val(glutamine)","Shapiro p.val(glycerylphosphorylcholine)","Shapiro p.val(glycine)","Shapiro p.val(histidine)","Shapiro p.val(hydroxyphenyllactic acid)","Shapiro p.val(hydroxyphenylpyruvate)","Shapiro p.val(hydroxyproline)","Shapiro p.val(hypoxanthine)","Shapiro p.val(isovalerylcarnitine)","Shapiro p.val(KMV+KIC)","Shapiro p.val(lactate)","Shapiro p.val(leucine+isoleucine)","Shapiro p.val(linoleic acid)","Shapiro p.val(lysine)","Shapiro p.val(malate)","Shapiro p.val(methionine)","Shapiro p.val(methylarginine)","Shapiro p.val(methylaspartate)","Shapiro p.val(myo-inositol)","Shapiro p.val(N-acetylaspartate)","Shapiro p.val(N-acetylglutamate)","Shapiro p.val(N-acetylneuramic acid)","Shapiro p.val(oleic acid)","Shapiro p.val(ornithine)","Shapiro p.val(orotate)","Shapiro p.val(palmitate)","Shapiro p.val(pantothenate)","Shapiro p.val(phenylalanine)","Shapiro p.val(phosphocholine)","Shapiro p.val(proline)","Shapiro p.val(propionylcarnitine)","Shapiro p.val(pyroglutamic-acid)","Shapiro p.val(pyruvate)","Shapiro p.val(serine)","Shapiro p.val(stearic acid)","Shapiro p.val(succinate)","Shapiro p.val(succinyladenosine)","Shapiro p.val(taurine)","Shapiro p.val(threonine)","Shapiro p.val(tryptophan)","Shapiro p.val(tyrosine)","Shapiro p.val(uric acid)","Shapiro p.val(valine)","Shapiro p.val(xanthine)"
"HK2","82.35","17.65",0.683300705285394,0.0446491658863833,0.351558917561152,0.960415002018624,0.992458534795715,0.195474281670859,0.149568716115643,0.431803841572838,0.115758145526319,0.0808781181347279,0.850466928720258,0.32912953751811,0.989909860828149,0.344654515738771,0.536362957583343,0.802418946358235,0.973117202137423,0.806616247076111,0.00879929991185702,0.00264223453098036,0.376275032827849,0.117332670416083,0.498261324936035,0.260686478498651,0.922213721650481,0.847334402336885,0.153542445306497,0.855342098962057,0.997385365879006,0.981354152311218,0.778284515033811,0.0801839865499692,0.196747014820768,0.00936105737154748,0.118330803038113,0.0224637047558484,0.315785995455194,0.869367117397438,0.415741661478254,0.558524483444506,0.744346604231378,0.247791939387396,0.0179783951741358,0.985507080708126,0.933427076371295,0.979859201060046,0.374739449539364,0.500454748082524,0.539985814329624,0.301421653182027,0.0445763495260739,0.0162083670413076,0.647151919477408,0.555867070265857,0.725052031905664,0.0628670852869737,0.00334355938731628,0.0653188580052409,0.687155968514319,0.675055918325833,0.969955061536016,0.107951348733775,0.0441864096574828,0.52779594527446,0.0207851238277247,0.616982356465432,0.0543791996846275,0.0216155438454086
"786-O","95.71","4.29",0.493867510536988,0.382371211626014,0.408705519382985,0.570282127628311,0.33256277198651,0.438349685515898,0.0910808744718309,0.690964847838099,0.322057061786017,0.0654602849096357,0.369591844119463,0.808138470820805,0.0132548371180802,0.475704340709842,0.152866133539667,0.477433118014789,0.954479604948943,0.185220721496784,0.770773383661498,0.672113391225091,0.490021576083018,0.00430362466957374,0.213510329731801,0.410208447361338,0.493512115785775,0.453100072017024,0.748539193874961,0.223591068462899,0.190492773578899,0.988563347950746,0.628267288784412,0.368694413684585,0.786253498432583,0.658969125161341,0.808288901498337,0.113653900688929,0.906637029975808,0.56285085763649,0.49006312329973,0.343421503080724,0.400906653222921,0.353921224358332,0.885344584182725,0.870501609517379,0.929460805489263,0.617425381975325,0.0514488592945366,0.652764193645506,0.125228833209028,0.485697175354557,0.143184788861013,0.222972467272465,0.810884637126875,0.0667738687646976,0.507103003573513,0.713963758942016,0.862757511379699,0.90659988765228,0.689712680845068,0.651139763578706,0.202709876268856,0.00645595313011122,0.0796180004152661,0.362358303885505,0.243533234657378,0.997907598320055,0.493092765299276,0.132019097960338
"786-M1A","97.14","2.86",0.997905027314478,0.138460993177077,0.51613428067868,0.927866804970155,0.377200166027157,0.755139309965351,0.383831351720675,0.122357336129458,0.0802119200428948,0.236370394972292,0.43915814421846,0.342471907431487,0.395253520320967,0.198769829365736,0.384196493480227,0.552008230947938,0.425433249237694,0.493356469382707,0.917515014367066,0.185565949035281,0.271571211294347,0.0825319238709759,0.667280536300613,0.205506839805218,0.493873708365444,0.707579761738396,0.134828638574423,0.900510222040181,0.451867090301994,0.880360069929911,0.913316508609809,0.314735191781256,0.352532496956635,0.628571104093174,0.196452332137001,0.990756828705426,0.905062103954494,0.175977298424725,0.418112320212129,0.57199865325331,0.0783507504461846,0.207038128085781,0.995386730532683,0.401543042337301,0.999332495138303,0.291278640995343,0.00203540755086097,0.237714652292772,0.865980296929153,0.617918176597741,0.877851578961982,0.0336939177152912,0.412686655903445,0.487179160215743,0.409421472393579,0.489821376691181,0.77989409762233,0.366655497649224,0.354394095630852,0.435378864338386,0.37403995757017,0.127986226417998,0.631590402374546,0.812323077547362,0.537683603114495,0.963247635461393,0.233794600669172,0.649301353413689
"786-M2A","88.57","11.43",0.554655815046571,0.53694701787589,0.3589205561747,0.584942207313284,0.71818100337497,0.322134385064162,0.0503796532097812,0.055532822480522,0.0641832129329968,0.0463647192817945,0.239368142622159,0.657646361379181,0.429963806030468,0.74494062466409,0.467876172829309,0.0707749736701703,0.396500854226591,0.773702487955083,0.955030722902941,0.80461445919157,0.196217032095511,0.936866800203453,0.985544039039212,0.00858383716451552,0.0996259888823622,0.710215957524987,0.714294077723835,0.106535350228645,0.0631215099072215,0.565201783110893,0.51728491907127,0.983967695784971,0.0311663989022082,0.768756869845637,0.0156556984728119,0.208320928488547,0.641115477747489,0.111468073312703,0.348151043022738,0.702825101381384,0.0702377700587222,0.00998904386566337,0.276918943548086,0.211413890379164,0.970015305540437,0.157180345100068,0.700329883319459,0.0971064416936214,0.102689902015498,0.229325093622583,0.00833612309762023,0.147208255098863,0.318964669200726,0.889908671330291,0.274296864445636,0.00808534283017442,0.695862511388505,0.896910830007214,0.751950128446426,0.461943613470904,0.537957610113862,0.902991038711514,0.560398347522604,0.352148541260469,0.957544939442713,0.374612581693812,0.00488976408772568,0.866571182976555
"OSRC2","92.86","7.14",0.889900539460615,0.200724176556181,0.41193957459148,0.332904751017956,0.306024064912011,0.753534574562677,0.576536001034959,0.770281841535789,0.797746834414848,0.0145294151642381,0.262302060277661,0.777530066369794,0.322252818321529,0.0729927526481322,0.0621618223003832,0.902073363199966,0.284334977256688,0.847248080801681,0.984631833887586,0.190290385188414,0.514367257096553,0.0300890975722941,0.448291684523353,0.298219924403622,0.40595125991461,0.195150206049512,0.505018149015134,0.45449778540427,0.56667024663855,0.379852791495011,0.155966623388009,0.218417609417949,0.0625292964000064,0.140449121757814,0.937853948563453,0.0479159195163898,0.960217244755569,0.630177650189381,0.468791913134653,0.251989846333591,0.0361503744829857,0.313925887491161,0.632260242703341,0.408994875022777,0.332726447726804,0.230156447518721,0.638065673688882,0.758165258581931,0.377280750602724,0.556919214126582,0.964947911506861,0.116554533042191,0.15369646212394,0.211385793772256,0.346776501344133,0.393787954296834,0.905412593385812,0.0652300531167726,0.414551963775763,0.843377429820491,0.634219707603127,0.948980779233802,0.261425183406499,0.716682743704833,0.824264898306481,0.332365278730486,0.0288092659899455,0.551530383282832
"OSLM1B","85.71","14.29",0.464301388077865,0.902280338856957,0.224572206618449,0.0498715026096471,0.76118103612143,0.462177500427636,0.478164978617395,0.131141769197187,0.0199699288470195,0.94028791038493,0.00425452322152713,0.262725915710648,0.658613069449647,0.0273844122236312,0.0925820375283846,0.258544031870606,0.293453023805549,0.113781339323163,0.0142881396240891,0.497392489593035,0.1906333953895,0.0170407246724566,0.893845368026839,0.245880731304536,0.61476663115621,0.323200703803472,0.748014679032784,0.55249323154986,0.647664851934051,0.0939526214227145,0.601505481108479,0.336106673113774,0.648624501281162,0.388627326061924,0.77370937012021,0.366948999204667,0.476670004827353,0.0216921466660274,0.248952138221641,0.397624658737974,0.0216413082822362,0.193814832399994,0.741308279815256,0.0512498248116293,0.00485228092304554,0.00554971742844861,0.748528899157498,0.0976376380186595,0.69743972705611,0.110108386355552,0.905834604879261,0.568773439323695,0.145402570546891,0.826937700134656,0.234933311016229,0.401945046059572,0.879193186691505,0.757395031282793,0.350298823698566,0.690163426682922,0.849251341047934,0.264237159273799,0.125616880966519,0.395582394163478,0.491308796023335,0.975548506323936,0.287873889408445,0.498395866168057
"RFX631","97.14","2.86",0.929209865603608,0.024756831923571,0.396568959860675,0.845988782874076,0.372177302372726,0.70305577900497,0.124147542300069,0.385240246430668,0.189749283823865,0.2309292342807,0.878597899566148,0.711518902000038,0.109526201025298,0.264354658337207,0.538348501283642,0.772490091699721,0.981017554282654,0.428698925048454,0.158844953577051,0.719580849402562,0.372389893646632,0.325547666342398,0.601359007907889,0.141682000063068,0.532900215768909,0.860310195625492,0.589450096412636,0.873148315370711,0.269765323602306,0.435624097797458,0.872346962637417,0.451305676116206,0.124442281304401,0.176868065978521,0.793593063055744,0.887234138451187,0.0431694565642062,0.565285402904441,0.386117484878545,0.199580559835234,0.198851960641076,0.132079181297773,0.203300868863618,0.190838816419696,0.74677619589653,0.385326315746438,0.299466460867421,0.127395561385621,0.397948436023382,0.632186082993667,0.521552204547749,0.980880737223728,0.951027487829673,0.25717157693689,0.270838450364323,0.946176374172138,0.749537180719368,0.705299830927586,0.887758476613982,0.876544163153365,0.532949878074786,0.895975202058384,0.429215820336826,0.135550909291056,0.269540310690141,0.631972516532513,0.836540258509225,0.305333935317472
