Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,top/Bottom_percentage,Significant,Cluster_ChangedMetabolites
340,-0.01682010069958928,-0.8522881129823382,-0.7951601756239387,0.4276567191030881,0.47890831019402796,FALSE,FALSE,FALSE
C00003,-1.6273629087553738,-0.7048877546700894,-4.954007040530626,1.7792986459659688e-6,4.2082997020771876e-6,FALSE,TRUE,FALSE
C00004,0.10120568924413975,-1.3092726898247116,0.7559853093264027,0.4507303239967788,0.501789618512039,FALSE,FALSE,FALSE
C00009,-0.32845231079899156,-0.07376695835173691,-3.4167658719028613,7.970898867672452e-4,0.0013643880944664557,FALSE,TRUE,FALSE
C00013,-0.3477883769005431,-0.7297262885064407,-1.6140000015725302,0.10842824709239107,0.13494345162153473,FALSE,FALSE,FALSE
C00016,-1.9464525610238341,-0.3850663379629954,-13.672013859620893,5.559841700540003e-29,9.90346802908688e-28,TRUE,TRUE,TRUE
C00020,0.5089125258746043,-0.14137315226993877,2.5306628640138094,0.012315616418626565,0.018019375329000335,FALSE,FALSE,FALSE
C00021,1.1786024906238135,0.24564642463431904,9.432733298663448,3.5238350615296556e-17,2.678114646762538e-16,TRUE,TRUE,TRUE
C00025,0.611809158005078,-0.04907728961750586,7.490688593305945,3.868785107645579e-12,1.8075471404573605e-11,TRUE,TRUE,TRUE
C00031,2.6262854379404086,-0.16351688380548654,12.070707781603804,1.7655897548992918e-24,2.454600390957552e-23,TRUE,TRUE,TRUE
C00037,-0.3378391536180576,-0.1374740212894682,-2.299806121269264,0.022705460987925218,0.03219431035601337,FALSE,FALSE,FALSE
C00041,-0.38807829445169106,-0.013670644745029426,-2.856180826518849,0.004836377974299909,0.007470827765178721,FALSE,TRUE,FALSE
C00042,1.0834341416898345,-0.007545175632766637,5.267537638335807,4.244023055889889e-7,1.0896815954311878e-6,FALSE,TRUE,FALSE
C00047,-0.5560030872587916,0.03851183894100577,-5.11193163477779,8.707197803078304e-7,2.1672937763120667e-6,FALSE,TRUE,FALSE
C00049,-1.2592913277849953,-0.12425684168737669,-8.344168915068316,2.6682329579487202e-14,1.4623969096449717e-13,FALSE,TRUE,FALSE
C00051,3.9786929120325913,-1.083572627785613,9.15350594400667,1.9786432302734322e-16,1.3426507633998289e-15,TRUE,TRUE,TRUE
C00055,0.9224564000796031,0.1849612828592169,7.480254813549222,4.1054569644731715e-12,1.9025288371948844e-11,TRUE,TRUE,TRUE
C00062,-0.42995303535797996,0.032318471342646975,-4.327089220662623,2.603557638716222e-5,5.22545019038115e-5,FALSE,TRUE,FALSE
C00064,0.4294685671410404,0.034166687268863086,5.380692224913911,2.494591783168743e-7,6.582950538917516e-7,FALSE,TRUE,FALSE
C00065,-1.397338001758048,0.08466155262561986,-9.369411654769037,5.21823007901671e-17,3.8133219808199034e-16,TRUE,TRUE,TRUE
C00072,0.14860045440341604,-0.15580488178931248,0.5596146597218603,0.576497219858678,0.6235358924467674,FALSE,FALSE,FALSE
C00073,-0.8755809506327863,0.015506921855995158,-8.531960994190218,8.674203189526491e-15,4.9442958180301e-14,FALSE,TRUE,FALSE
C00074,-1.6062857015053777,-0.7239815346566144,-5.6870360288609385,5.709665222782747e-8,1.7128995668348242e-7,FALSE,TRUE,FALSE
C00077,-0.19986254966449354,0.1255936115791969,-1.0529198486566684,0.29390919211933364,0.335727934885812,FALSE,FALSE,FALSE
C00078,-2.138852142684291,-0.4292146409953555,-9.823353557566591,3.078809583188434e-18,2.6192857648021007e-17,TRUE,TRUE,TRUE
C00079,-0.6385450273457245,-0.010223144695816394,-6.887705157620021,1.1195927351039105e-10,4.5911356763253884e-10,FALSE,TRUE,FALSE
