Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,top/Bottom_percentage,Significant,Cluster_ChangedMetabolites
340,-1.1102230246251565e-16,-0.8606981633321321,-2.3931230810461427e-15,0.9999999999999981,1,FALSE,FALSE,FALSE
C00003,-3.5564476552755955,-0.5031568071490315,-3.821215801652724,0.0016957311281936757,0.011239148175237154,FALSE,FALSE,FALSE
C00004,-0.7870608051362212,-1.0689248252523402,-1.8103445449720086,0.09051201361136399,0.21144199901015356,FALSE,FALSE,FALSE
C00009,-1.0177958104794835,-0.38766711989360875,-3.3237165483196214,0.0046802703258108985,0.022801316971899247,FALSE,FALSE,FALSE
C00013,-0.2388006685997249,-0.17367387108772145,-0.3804137369986005,0.7090222283212099,0.8824075767316367,FALSE,FALSE,FALSE
C00016,-3.0551216859911445,-0.36274749918156146,-6.387841405011559,1.2765494920155916e-5,6.614847367717156e-4,TRUE,TRUE,TRUE
C00020,0.25848355189609096,0.1735269399366926,0.42802218141552323,0.6747750474779524,0.8528199047947513,FALSE,FALSE,FALSE
C00021,-0.37600605466897724,-0.2670561455272046,-1.4930507545230296,0.15635526469485603,0.31381162280305613,FALSE,FALSE,FALSE
C00025,-0.12520328905117642,-0.10141457814862195,-0.6530023787338692,0.5237323071573898,0.7187951708950163,FALSE,FALSE,FALSE
C00031,1.087631678884171,-0.177660289217617,1.947407379716318,0.07064109870184378,0.17583155572074652,TRUE,FALSE,FALSE
C00037,-1.24093405803635,-0.5733365838269661,-2.7372277573410173,0.015376667321009882,0.05804437333096446,FALSE,FALSE,FALSE
C00041,-1.4813198032602983,-0.6152983132372158,-3.8485888259968353,0.0016039384366430323,0.010883867962934862,FALSE,FALSE,FALSE
C00042,-0.7955800759861573,-0.6378077746687847,-1.7499019245191811,0.10075423868841357,0.2268132105914133,FALSE,FALSE,FALSE
C00047,-1.0382733142433693,-0.1272477677492379,-3.4406619173887374,0.0036856051772520887,0.019818820292770666,FALSE,FALSE,FALSE
C00049,-1.401401058545149,-0.04559817523216714,-3.4021306968002945,0.00398749954082237,0.02047634899341217,FALSE,FALSE,FALSE
C00051,1.568551207033655,-3.110959062566099,1.9093485788311877,0.07572253027342621,0.18288916210107176,FALSE,FALSE,FALSE
C00055,0.10527161500214176,-0.15707434652833627,0.20836543764354967,0.8377733494742199,0.9597670418350505,FALSE,FALSE,FALSE
C00062,-0.783041010880113,-0.28142636990950753,-2.3551240628306527,0.032697966328852246,0.10020344520132139,FALSE,FALSE,FALSE
C00064,0.48916258292566417,0.04917876307875689,2.6416806522264986,0.018609698790958095,0.06653492856407184,TRUE,FALSE,FALSE
C00065,-2.260187750694511,-0.20005184709656937,-4.351727804959352,5.816526552796275e-4,0.005716241612230822,TRUE,TRUE,TRUE
C00072,-1.9938514716095708,-0.6628762456357091,-3.6607999315140076,0.002351115557256439,0.014256764549320958,FALSE,FALSE,FALSE
C00073,-1.5770574667458663,-0.2560384109964813,-5.267105312843514,9.785460845178359e-5,0.0019920402434827375,TRUE,TRUE,TRUE
C00074,-1.5458218578806284,0.006703727749075749,-2.2265035979261656,0.041886644145320256,0.11880705110513383,FALSE,FALSE,FALSE
C00077,-0.15675439079469844,-0.4799671858408733,-0.33757141720735906,0.7404085703780054,0.9023120667346918,FALSE,FALSE,FALSE
C00078,-2.288946488743263,-0.5106144768194513,-3.82783809363338,0.0016730477411556974,0.01121926132304409,FALSE,FALSE,FALSE
C00079,-1.4108652894925118,-0.33120488195119424,-4.964222531108641,1.7459661906400967e-4,0.0025517967401662953,TRUE,TRUE,TRUE
C00082,-1.4985507373083706,-0.2592800252010312,-5.5503396499630515,5.755319923159198e-5,0.0014911510710003378,TRUE,TRUE,TRUE
C00086,-0.6107953326496199,-0.27936643875774625,-2.4303869114736116,0.028239783550579413,0.09021832306208963,FALSE,FALSE,FALSE
C00090,0.16563226254209895,-0.7964259820405895,0.5352599342657771,0.6003913478652358,0.7958676006585684,FALSE,FALSE,FALSE
C00093,-0.7181825285846567,0.02278407401186661,-1.1435990513994356,0.2708833131578259,0.4810077523363263,FALSE,FALSE,FALSE
C00095,0.6086229285573562,-0.38713453489045985,1.6732773263361762,0.11519186278168334,0.25060825108992174,FALSE,FALSE,FALSE
C00097,-1.9883552677567933,-1.0293326447772981,-3.5192714019660887,0.0031387576921486442,0.017713781034898287,FALSE,FALSE,FALSE
C00099,1.2839014857706446,-0.3353651101637712,1.7660746571091872,0.09791820616212044,0.22325351004963456,FALSE,FALSE,FALSE
C00103,1.827982517283991,-1.2954128686466924,2.1166103381123715,0.05159185769314616,0.14070506643585315,TRUE,FALSE,FALSE
C00106,-1.438866607415448,-0.8487300718101695,-2.6263420132826516,0.019186379050798785,0.06767792339004364,FALSE,FALSE,FALSE
C00116,-0.8985017637970678,-0.6896323032732207,-1.988458572332008,0.06550754351535373,0.16669330269531976,FALSE,FALSE,FALSE
C00121,-1.834474027642196,-1.1735895274036314,-2.7424422395849635,0.015216838057544972,0.057823984618670894,FALSE,FALSE,FALSE
C00122,-2.656218928003553,-0.034729444082375056,-4.10273787990835,9.586738678274267e-4,0.007384379792724774,FALSE,TRUE,FALSE
C00123,-1.3094510678110867,-0.307491368073772,-5.108220839225051,1.3239358005633003e-4,0.0023382060080391225,TRUE,TRUE,TRUE
C00127,3.719487791701874,-1.0853496390567123,3.4837041197014686,0.0033753193112310243,0.018499346225016193,TRUE,FALSE,FALSE
C00134,1.1035266669678376,-0.7866519863995329,1.525480686396335,0.14814349148598324,0.3015778219536087,FALSE,FALSE,FALSE
C00135,-1.163975045316294,0.005956369314501556,-4.2413862242990135,7.253648534633576e-4,0.006349372566401251,FALSE,TRUE,FALSE
C00137,-2.3003464564830347,-0.48495766977418997,-4.447816791370065,4.8033974069267374e-4,0.005265262542208155,TRUE,TRUE,TRUE
C00140,0.7637175585188518,-1.3925092923167763,1.0590762599950398,0.3064813582684267,0.5275593377074242,FALSE,FALSE,FALSE
C00147,-2.2588885087465,-0.7612109201562088,-3.8658071089162065,0.0015487912110720527,0.01063627699169964,FALSE,FALSE,FALSE
C00148,-1.4187700695647611,-0.1851466319441763,-5.239098966525598,1.0318615618620943e-4,0.00202814169055653,TRUE,TRUE,TRUE
C00149,-2.2393927474486617,-0.6486437267560039,-3.5936188099953794,0.0026965997347553066,0.015845998441345616,FALSE,FALSE,FALSE
C00152,-2.367276824407778,-0.3253094803050975,-4.185603281129715,8.113454561850541e-4,0.006702418985876534,FALSE,TRUE,FALSE
C00153,-1.0925054015396802,-0.3451767449386029,-2.6835157108945324,0.01712052626480073,0.06307308806888431,FALSE,FALSE,FALSE
C00155,-0.6279130285474734,-1.7973335501872563,-0.739928531574234,0.470875330012277,0.6668113990476929,FALSE,FALSE,FALSE
C00158,3.975126380692978,0.6895323550732972,5.730279462650073,4.1308120425523074e-5,0.0013850369789734209,TRUE,TRUE,TRUE
C00159,-0.7992790157590955,-0.8829151566400157,-2.3338661916916084,0.03407285953277036,0.10221857859831107,FALSE,FALSE,FALSE
C00160,-0.43139213404730287,0.19891425867669343,-2.0173233168060785,0.06210345393724301,0.16238059056985557,FALSE,FALSE,FALSE
C00168,-1.1102230246251565e-16,-0.9458822568582764,-2.3931230810461427e-15,0.9999999999999981,1,FALSE,FALSE,FALSE
C00170,-1.0010832644937186,-0.37135805105742126,-2.625074951136744,0.01923477822664398,0.06767792339004364,FALSE,FALSE,FALSE
C00178,-0.5541571894614656,-0.8204529241026828,-0.853673937934731,0.40684004989414824,0.6048772472912842,FALSE,FALSE,FALSE
C00179,-0.8589728864662463,-0.1764970850666055,-1.3523016603207878,0.1965060936906058,0.37461027894195753,FALSE,FALSE,FALSE
C00180,0.5342493274742619,0.634013849122993,2.9002801665774833,0.01107509302775676,0.044761921161102815,TRUE,FALSE,FALSE
C00181,-1.2074467722663413,-0.7369067634415253,-1.045251849644593,0.3126164449598844,0.5351092301115138,FALSE,FALSE,FALSE
C00183,-1.1650932494138468,-0.16345476131416992,-5.128302237220136,1.2740814590303447e-4,0.0023382060080391225,TRUE,TRUE,TRUE
C00184,0.32996388417089584,-1.4665440530926475,0.8619302228529296,0.4024246168305379,0.6046191546699731,FALSE,FALSE,FALSE
