Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,top/Bottom_percentage,Significant,Cluster_ChangedMetabolites
C00212,-0.7004809445041824,-0.09553021570869859,-4.340478677506651,2.3924187287487737e-5,4.9053189762115146e-5,FALSE,TRUE,FALSE
C00213,1.1682363417983441,-0.01133341083589436,9.028644013278788,2.992882691288739e-16,1.550857394576892e-15,TRUE,TRUE,TRUE
C00214,-0.2590174902846416,-1.3236326541535408,-2.619843300203056,0.00956497776950432,0.01434746665425648,FALSE,FALSE,FALSE
C00219,-1.6785968975775458,0.13138313711874375,-16.699118630583964,3.8705754104406985e-38,1.2256822133062212e-36,TRUE,TRUE,TRUE
C00233,-0.12763804826580616,-0.7844277474688653,-0.6944139469166869,0.4883377601821258,0.5425975113134731,FALSE,FALSE,FALSE
C00242,0.2626609091352863,-1.4708022528557625,1.0751612197836349,0.2837734383513066,0.3302745012843171,FALSE,FALSE,FALSE
C00245,2.7450057329550526e-4,-0.23415555043079483,0.0018031307317894197,0.9985633515910827,0.9999999999998459,FALSE,FALSE,FALSE
C00249,0.1682760554358746,0.022493819228289528,2.839603480860617,0.005048671237867967,0.007841260505680493,FALSE,TRUE,FALSE
C00250,-1.5574027516869253,-0.37379181417415147,-13.743665711269268,1.1212651440292798e-29,1.7273544110721338e-28,TRUE,TRUE,TRUE
C00252,0.25530800436128676,-1.143983516648108,1.501974198076197,0.13489479162045587,0.16606918190855258,FALSE,FALSE,FALSE
C00253,0.2228663879292953,-0.1918482398779313,2.1998811702104324,0.029117255172783428,0.04018604224815146,FALSE,FALSE,FALSE
C00255,-1.2153274793172022,0.0036868376872304714,-10.278491746619105,1.0385524488740424e-19,7.493353112129166e-19,TRUE,TRUE,TRUE
C00257,-1.5822656632563632,-0.1924044281508163,-6.1330686155125536,5.522715486552933e-9,1.606095830273047e-8,FALSE,TRUE,FALSE
C00258,-0.16636023785052453,-0.02443794499552426,-1.3408304672958733,0.18170249813690295,0.2208324604222488,FALSE,FALSE,FALSE
C00262,-0.8389300241594391,-0.12882483290642677,-10.617147284497491,1.1465975390540195e-20,8.95288489398344e-20,TRUE,TRUE,TRUE
C00263,0.7164548253980385,-0.9725674846631505,3.754168411470843,2.3603494425334726e-4,4.368179163130128e-4,FALSE,TRUE,FALSE
C00270,1.12687741712365,0.21537705458787024,11.32368570613847,1.1065707514664986e-22,1.0011830608506416e-21,TRUE,TRUE,TRUE
C00275,2.992723228363868,-0.042374066878721875,14.19262264093023,5.639749931675257e-31,1.0369862777596439e-29,TRUE,TRUE,TRUE
C00296,-0.9000588778868727,-0.1921129209121841,-3.639930861838839,3.5823207279680965e-4,6.544624406864791e-4,FALSE,TRUE,FALSE
C00299,-0.15717959447223218,-0.0920449468526511,-1.8619269462400414,0.0642796219106199,0.08308250451032503,FALSE,FALSE,FALSE
C00300,0.5578604666139628,0.08540233050876422,5.172584373356057,6.234839524428409e-7,1.5058722580187256e-6,FALSE,TRUE,FALSE
C00309,0.5055570686336934,-0.048400523951467676,3.7713957436273775,2.2145783731777362e-4,4.1117578915677834e-4,FALSE,TRUE,FALSE
C00310,0.6305459446586239,-0.02839784910954487,4.86011561625958,2.5838341475694548e-6,5.914801060701162e-6,FALSE,TRUE,FALSE
C00315,0.6655298352395916,-0.004669214424327635,5.325562232663531,3.0416758081641436e-7,7.538066133276356e-7,FALSE,TRUE,FALSE
C00318,0.22029803946079868,0.0010005674293209767,2.1832086606567733,0.03034339205409468,0.041676466194780645,FALSE,FALSE,FALSE
C00319,1.0502322270557107,-0.23550527296413093,4.815364553738304,3.151508847885255e-6,7.072283635018092e-6,FALSE,TRUE,FALSE
C00327,0.5296403041687172,0.00610960038585912,4.80791986499078,3.2569695222972845e-6,7.268499782916779e-6,FALSE,TRUE,FALSE
C00328,2.8734794099524272,0.4571217889328845,15.274294877722065,4.343946578900762e-34,9.523267499897824e-33,TRUE,TRUE,TRUE
C00330,0.08336229606161935,-0.18543983158484997,0.466952685993919,0.6411109449743777,0.6881981895205185,FALSE,FALSE,FALSE
C00334,-1.7511841687002252,0.011902172110742938,-9.305590581052455,5.2617542816224216e-17,2.99919994052478e-16,FALSE,TRUE,FALSE
C00345,1.2707026638677714,-0.17131662145303891,7.1799137492519955,1.8814585369056167e-11,7.055469513396063e-11,FALSE,TRUE,FALSE
C00346,-0.22461047232080414,-0.1569723643973335,-2.6843337563715934,0.007961237869257447,0.012036884842113382,FALSE,FALSE,FALSE
C00357,0.827070270880375,0.04888273837485307,7.700383059569823,9.399162409585798e-13,3.882262734394134e-12,TRUE,TRUE,TRUE
C00366,-0.4993355974946888,-0.13977654270117307,-4.930428265556763,1.8863780905969285e-6,4.388716374041834e-6,FALSE,TRUE,FALSE
C00379,-1.1981471455888675,-0.46521981474517815,-6.462768563848907,9.742530797054022e-10,3.102370142078655e-9,FALSE,TRUE,FALSE
C00385,-0.6514834086669079,-0.15647729638692767,-8.149995313980634,6.533289916596134e-14,2.955535914650632e-13,FALSE,TRUE,FALSE
C00387,0.8125581459450277,-0.1222686039270225,7.1655634825380705,2.0404764966313e-11,7.552413007011955e-11,FALSE,TRUE,FALSE
C00388,1.2752324244708286,-1.405515250432606,4.234814868358506,3.6792338756378996e-5,7.307189230360984e-5,FALSE,TRUE,FALSE
C00392,-1.4799977035887681,0.4337748100284895,-2.726700637568503,0.007044243765458378,0.010707250523496734,FALSE,FALSE,FALSE
C00407,-0.8916715556268378,-0.10606378513768132,-9.107854792378898,1.8236354227513054e-16,9.714693373534992e-16,FALSE,TRUE,FALSE
C00408,-0.025138643068840283,-0.3066716986713847,-0.16901987616523304,0.8659749943966923,0.8893797239749813,FALSE,FALSE,FALSE
C00417,1.427599556070421,-0.09419688346486675,7.737423505575148,7.565143325283525e-13,3.1475413835121232e-12,TRUE,TRUE,TRUE
C00429,1.7931895599957237,-1.013586636871867,6.422943429202775,1.2047775110843181e-9,3.815128785100341e-9,FALSE,TRUE,FALSE
C00431,0.9352013176693632,-0.7411936914464917,6.033918876765431,9.207211546491017e-9,2.611000289303423e-8,FALSE,TRUE,FALSE
C00437,-0.08679130300342305,-0.2595399266570192,-0.45676475566940716,0.6484030468606081,0.6947175502077944,FALSE,FALSE,FALSE
C00440,-1.8250402634405103,-1.4172742712271482,-13.85425253050408,5.3659725846700964e-30,8.496123259060987e-29,TRUE,TRUE,TRUE
C00449,1.211131602896771,-1.9849814031181348,5.702627297595611,4.8926238996490714e-8,1.3092937196243993e-7,FALSE,TRUE,FALSE
C00455,-0.6586468222780673,-0.5240216437742202,-2.200561996116214,0.029068112836198083,0.04018604224815146,FALSE,FALSE,FALSE
C00464,3.3363653402537308,-0.6886474861932487,12.842032287014797,4.5893139123717544e-27,6.083509139655582e-26,TRUE,TRUE,TRUE
C00474,-0.3110123796240322,-0.1776473576318544,-1.653584527852394,0.09999347790781724,0.12637756631364927,FALSE,FALSE,FALSE
C00475,-1.0779181348891849,-0.3158679152585421,-5.889283203633088,1.9229157447845156e-8,5.320689196733854e-8,FALSE,TRUE,FALSE
C00486,0.18363718128765372,-1.0273446397328745,2.4460003581111227,0.015428249713223324,0.022263550219081756,FALSE,FALSE,FALSE
C00489,-0.03608868342134336,-0.261508076069259,-0.21238798155176067,0.8320500003744963,0.8638770495691491,FALSE,FALSE,FALSE
C00491,0.8808847616613706,-0.8033948771187189,2.4317315378110647,0.01602837689597152,0.022840437076759416,FALSE,FALSE,FALSE
C00503,0.1257802026548932,0.03128036679952589,0.6999192009246209,0.48490135027879555,0.5398315813650654,FALSE,FALSE,FALSE
C00519,0.3996210371087342,0.05508226323510062,2.1619317339048374,0.03197293346506154,0.043809067488185284,FALSE,FALSE,FALSE
C00523,-0.850683555606013,-0.9676696365306018,-4.269344335311184,3.199202903577467e-5,6.420935405067451e-5,FALSE,TRUE,FALSE
C00535,0.007485734914177977,-0.29232409489509326,0.0518168665588372,0.9587333465271786,0.9706536545657047,FALSE,FALSE,FALSE
C00581,-1.291934251124522,-1.1719000591613808,-6.502806907310786,7.863456527492265e-10,2.5180731576801072e-9,FALSE,TRUE,FALSE
C00583,-0.17732643722560384,-0.027700237389397232,-1.3756584147638702,0.17067462890242488,0.20831806953829163,FALSE,FALSE,FALSE
C00584,-0.5269292232458442,-1.983582882631384,-2.8834804597694066,0.004423596919804019,0.006927061110682117,FALSE,TRUE,FALSE
C00597,-0.4552184812461762,-0.1037113769317957,-2.4321391082593338,0.016010951913351418,0.022840437076759416,FALSE,FALSE,FALSE
C00631,-0.29091334040742955,-1.0306540759961218,-0.9714877916732516,0.3326379136002715,0.3838129772310825,FALSE,FALSE,FALSE
C00642,-1.4767260558656383,-0.8550700842350558,-12.303172477817276,1.666192337765575e-25,1.8994592650527556e-24,TRUE,TRUE,TRUE
C00668,2.9830278486739816,0.13822017559233502,16.64516947264204,5.492981530092464e-38,1.6478944590277393e-36,TRUE,TRUE,TRUE
C00669,1.2521728075344944,-0.5629188467652773,5.7918914739810745,3.1376504930990004e-8,8.598369139742453e-8,FALSE,TRUE,FALSE
C00670,0.47958621009003016,-0.017836463075884414,3.325384536311395,0.0010744799062271122,0.001806647629939392,FALSE,TRUE,FALSE
C00671,-0.11419217050687169,-0.8345411805698928,-0.7103687761853105,0.4784151649074624,0.533652923673686,FALSE,FALSE,FALSE
C00695,-0.41185596870836716,-1.2982375826090575,-3.0043849809779304,0.0030492589494575686,0.0048959932427910255,FALSE,TRUE,FALSE
C00712,0.5443998919123147,0.053008072179958295,4.232859429816313,3.708387112842891e-5,7.33951616083489e-5,FALSE,TRUE,FALSE
C00716,-1.5815725220706736,-0.11424985510040166,-10.9245873670575,1.5317926957801234e-21,1.2653939660792323e-20,TRUE,TRUE,TRUE
C00719,-0.32500828696411327,-0.15119782819204292,-1.9588810294413583,0.051705797032729095,0.06822292664040644,FALSE,FALSE,FALSE
C00721,4.810136766025451,-1.7288504390506825,18.205480539337895,2.4673535426090958e-42,1.4063915192871846e-40,TRUE,TRUE,TRUE
C00735,-9.9755121449574e-4,-0.7337971449150991,-0.007954369337687337,0.9936624023496227,0.9989198753779276,FALSE,FALSE,FALSE
C00750,1.1091836691160881,-2.7791518563732986,2.9595985603697463,0.003504534817274332,0.005533476027275261,FALSE,TRUE,FALSE
C00751,-0.7430771002774179,-0.7707223146885399,-4.491883700892773,1.274195037176389e-5,2.699967179146995e-5,FALSE,TRUE,FALSE
C00762,-1.226849771027065,-1.3964430752380241,-6.7804197530153285,1.7438990736327214e-10,5.847191011592066e-10,FALSE,TRUE,FALSE
C00785,-1.0098326709718866,-0.4697415117103285,-10.465536490115358,3.080945866837034e-20,2.2807001871391034e-19,TRUE,TRUE,TRUE
C00788,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
C00791,-1.3029045365744105,0.003935598004854719,-9.443722159848136,2.197073253212107e-17,1.277889545235613e-16,FALSE,TRUE,FALSE
C00794,2.2615368137867944,-0.3227828637077267,6.36011733867201,1.681670892895225e-9,5.1813643727042075e-9,FALSE,TRUE,FALSE
C00805,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
C00815,-2.646741115895548,-1.072933429216824,-12.943758099456204,2.3281691703003445e-27,3.1596581596933244e-26,TRUE,TRUE,TRUE
C00818,0.36751987656171187,-0.42461686378543906,1.9348723807524986,0.054608272828228825,0.07172054265458624,FALSE,FALSE,FALSE
C00836,0.690095003206515,-1.5420125432853133,3.4941827360172666,6.01482925219517e-4,0.0010713914605472647,FALSE,TRUE,FALSE
C00847,-1.7917761498215663,-0.8338629627704517,-12.961474095362904,2.068624952364281e-27,2.875893226457659e-26,TRUE,TRUE,TRUE
C00864,-2.191369628167302,0.10257662529032717,-16.330473125279006,4.254694729034592e-37,1.154845712166532e-35,TRUE,TRUE,TRUE
C00878,0.23692512840610297,-0.026835164975496834,1.9246357511849896,0.05588685112657988,0.07306308518841866,FALSE,FALSE,FALSE
C00882,-0.4264413685255031,-1.2667774845336355,-3.536767892884557,5.178190949226568e-4,9.34040772487071e-4,FALSE,TRUE,FALSE
C00898,-1.6004933679731366,-1.805731197980823,-5.273492913428321,3.8894762610487397e-7,9.55604081378354e-7,FALSE,TRUE,FALSE
C00946,-0.9255687171638136,-0.1853902743938047,-7.476644011628632,3.4512305737046892e-12,1.3853531176138543e-11,FALSE,TRUE,FALSE
C00954,-2.4921130092509123,-0.766203461096239,-11.572039596899105,2.141961201583557e-23,2.0693523472925889e-22,TRUE,TRUE,TRUE
C00956,1.3838724146503054,0.3714803926036201,6.604170749585094,4.5557814080852513e-10,1.492411150924479e-9,FALSE,TRUE,FALSE
C00989,0.7168330655640348,0.2117443294185296,2.600064059917922,0.010112051874682398,0.015088663792065358,FALSE,FALSE,FALSE
C00993,-0.18340119111309008,-0.3333114560219882,-1.1497561538148189,0.25180337765982624,0.29777577856037546,FALSE,FALSE,FALSE
C01004,-1.3631704922136274,-2.4696482601824395e-4,-6.799972057598198,1.5663335121992254e-10,5.282900011559518e-10,FALSE,TRUE,FALSE
C01019,-0.38895261242799434,-0.18925592588731105,-2.441745131163336,0.015605096911645086,0.022429094183277116,FALSE,FALSE,FALSE
C01026,-0.009768315631513353,-0.004744278828706918,-0.07646270264875116,0.9391377865378816,0.9542041681400937,FALSE,FALSE,FALSE
C01035,0.09094435210315316,-0.10804082330191654,0.6597922938510861,0.5102491158784048,0.5647417399042539,FALSE,FALSE,FALSE
C01040,-0.8434272438461841,-0.10816440108827383,-5.780709807165505,3.317999415924452e-8,9.049089316157595e-8,FALSE,TRUE,FALSE
C01042,-3.5800694841949836,0.006186103914814269,-21.637107217536126,1.7699055838106147e-51,2.0176923655441007e-49,TRUE,TRUE,TRUE
C01046,-1.7442972296777153,-1.4508222051905406,-4.677618165827742,5.761121187411269e-6,1.2533736934444364e-5,FALSE,TRUE,FALSE
C01089,-0.13939156277606457,-0.09267324674272351,-0.7576972863770118,0.4496449406020383,0.5025443453787487,FALSE,FALSE,FALSE
C01094,3.1101077622357756,-0.6490597322401916,12.4171000783148,7.801290683599304e-26,9.264032686774174e-25,TRUE,TRUE,TRUE
C01096,0.4627643820758821,-0.17588134854254253,3.7341920212244784,2.5407455505629955e-4,4.6716934316803465e-4,FALSE,TRUE,FALSE
C01118,0.2281759193444467,-0.5374511546331715,1.7899306443894136,0.07518327614156282,0.09695580859884799,FALSE,FALSE,FALSE
C01152,-0.6340592602591881,-0.5969302307863897,-6.312605686858571,2.161320596904282e-9,6.552940107635323e-9,FALSE,TRUE,FALSE
C01157,-0.9894257831090674,-0.6376550330317804,-3.9094484271009935,1.318387792977091e-4,2.496614757464923e-4,FALSE,TRUE,FALSE
C01177,-1.4614799840689816,-0.07361618598189608,-10.03621097256411,4.973755999261055e-19,3.3750487137842874e-18,FALSE,TRUE,FALSE
C01181,0.2722896153009034,0.04381513208058004,2.993301926858583,0.0031565574192481123,0.005039881593757491,FALSE,TRUE,FALSE
C01233,-2.0168501549387026,-0.2815817000611754,-7.692462679412428,9.84509942728424e-13,4.019896739182147e-12,FALSE,TRUE,FALSE
C01262,-1.0677607711499844,-1.880957022448001,-7.190232870256085,1.774736346993754e-11,6.699335879380396e-11,FALSE,TRUE,FALSE
C01367,-1.057875310498791,-0.14525676448662447,-8.316222361833363,2.3981755716881508e-14,1.1297190709605338e-13,FALSE,TRUE,FALSE
C01419,0.7796077630695519,-3.5823079123772947,4.292049636322745,2.9169077973236447e-5,5.9168592330052574e-5,FALSE,TRUE,FALSE
C01425,0.20513489766768556,-0.3606648249626155,1.0789740960280303,0.2820749226755841,0.3301492934806631,FALSE,FALSE,FALSE
C01468,-0.745863756737942,-0.0691610767590656,-3.543860109020529,5.049959857047206e-4,9.138022598466373e-4,FALSE,TRUE,FALSE
C01517,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
C01530,0.32650970542564917,0.06764250645839023,5.508358872032334,1.2670665835459703e-7,3.2679997856163035e-7,FALSE,TRUE,FALSE
C01571,-0.3270793180861816,0.027747570486516982,-4.734168563302166,4.5039614056835624e-6,9.91219305497927e-6,FALSE,TRUE,FALSE
C01582,0.05536995027595526,-0.5619363849520155,0.26186731452085243,0.7937297885683241,0.8301394118971462,FALSE,FALSE,FALSE
C01585,0.6816873006170039,-0.010699320184458027,4.006768551980596,9.07123257732855e-5,1.7647107744291036e-4,FALSE,TRUE,FALSE
C01586,-3.3604529494589137,0.13624253797116515,-13.28775197486497,2.345438782136492e-28,3.427948989276412e-27,TRUE,TRUE,TRUE
C01595,0.4323087897600397,0.07955909978155316,5.579322821711935,8.972416259916852e-8,2.3568098009919842e-7,FALSE,TRUE,FALSE
C01601,-0.2648353107933533,-0.012424558062791505,-3.6869621530873116,3.020479596246062e-4,5.535927234277348e-4,FALSE,TRUE,FALSE
C01620,0.3065911741252041,0.26382916365441683,1.7069821505819807,0.08958794078823247,0.11423965603868569,FALSE,FALSE,FALSE
C01762,-1.226539641042461,-0.42070978806239406,-7.796347722293646,5.350807225998432e-13,2.2760896409097807e-12,FALSE,TRUE,FALSE
C01835,4.810136766025451,-1.7288504390506825,18.205480539337895,2.4673535426090958e-42,1.4063915192871846e-40,TRUE,TRUE,TRUE
C01879,-0.4298548823051632,0.010624269070247843,-3.5988638353571036,4.15216976639896e-4,7.5614593190013e-4,FALSE,TRUE,FALSE
C01936,0.4147046086941276,-0.918207956553123,5.265339122086316,4.041557957285618e-7,9.887073114389711e-7,FALSE,TRUE,FALSE
C02037,-1.5002023879065522,-0.15021431205955776,-9.601995244369308,8.038269796067118e-18,4.822961877640271e-17,FALSE,TRUE,FALSE
C02043,-0.4357856284329591,-0.8349311456859115,-2.038312182677404,0.04301423351599963,0.057386697307881464,FALSE,FALSE,FALSE
C02067,-1.8545019151093882,-0.29809318329870843,-17.088986780659873,3.1085567562046336e-39,1.1074233443979008e-37,TRUE,TRUE,TRUE
C02155,-0.007923974928580213,-0.12185481911112153,-0.04951974899266311,0.9605612194767015,0.9707799558541133,FALSE,FALSE,FALSE
C02180,-0.8209964940771719,0.13199269808617448,-4.403716782659267,1.842384979440482e-5,3.846737869161446e-5,FALSE,TRUE,FALSE
C02261,0.2935003525365406,-0.0168879050148536,2.4694188204914487,0.01448645256524953,0.021064484597429163,FALSE,FALSE,FALSE
C02354,-0.8538774087445224,-0.725563387680644,-4.477271177629905,1.3549860222418036e-5,2.8605260469549187e-5,FALSE,TRUE,FALSE
C02477,2.690803298209494,0.6774987153117276,13.8568934909701,5.272378450068315e-30,8.496123259060987e-29,TRUE,TRUE,TRUE
