Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,top/Bottom_percentage,Significant,Cluster_ChangedMetabolites
C00252,-0.13792909802966058,-1.2181416211120135,-0.7323015747622458,0.4655493755636787,0.5426649163012205,FALSE,FALSE,FALSE
C00253,0.01093446247008703,-0.24208357255591617,0.07960649898820646,0.9366955581534818,0.9684482890741402,FALSE,FALSE,FALSE
C00255,-1.36016243125836,-0.1552832436022284,-8.926731892235422,1.154958304570931e-14,8.028368702505252e-14,FALSE,TRUE,FALSE
C00257,-1.6120484446717818,-0.027896402410325663,-6.023923371240903,2.3257061723770152e-8,9.018044341870058e-8,FALSE,TRUE,FALSE
C00258,-0.35626506325675006,-0.13381146539256636,-2.8635240034089873,0.005022265682950201,0.009531698852971516,FALSE,TRUE,FALSE
C00262,-0.9579988273528853,-0.2191507833845949,-8.928127904239838,1.1465587379219334e-14,8.028368702505252e-14,FALSE,TRUE,FALSE
C00263,0.41612133020968267,-1.2428823586485322,1.8355817426973673,0.06913374464068418,0.10104162678253842,FALSE,FALSE,FALSE
C00270,1.2524656203760829,0.19008861995890425,10.397108587374186,5.026847972958523e-18,5.026847972958523e-17,TRUE,TRUE,TRUE
C00275,2.4160360295274175,-0.20526845135269325,8.528987871040423,9.177278280563709e-14,5.68592241295795e-13,TRUE,TRUE,TRUE
C00296,-0.9164837737707409,-0.7574436052544231,-3.001964564720001,0.003323344506269213,0.006509643878259283,FALSE,TRUE,FALSE
C00299,-0.3652831014579196,-0.057248032304407614,-3.374662193787128,0.0010231604185046942,0.0021600053279543546,FALSE,TRUE,FALSE
C00300,0.3348248921089172,0.08615191709018202,2.664949089153479,0.008864566038863703,0.016091728159720736,FALSE,FALSE,FALSE
C00309,0.18858329527114182,-0.10702618935385957,1.1310632918474213,0.2605000749921479,0.32491256618276654,FALSE,FALSE,FALSE
C00310,0.5286808919442918,-0.08546668764599066,2.980622236597512,0.0035449162676856427,0.006896253490036916,FALSE,TRUE,FALSE
C00315,0.71175231896797,-0.26292607838027143,4.224436474261194,4.9741447978677195e-5,1.277145285939009e-4,FALSE,TRUE,FALSE
C00318,0.03930295224743216,0.13198565074416632,0.32962036301903846,0.7423166579736409,0.8090258031452683,FALSE,FALSE,FALSE
C00319,0.985528678919545,-0.12389868577618272,3.7378038352066416,2.9693163812249024e-4,6.824638456847557e-4,FALSE,TRUE,FALSE
C00327,0.6772270368991793,0.03577350133783562,5.157182520580116,1.1242557793950312e-6,3.463923212190096e-6,FALSE,TRUE,FALSE
C00328,2.8338609410352156,0.15211022438227972,11.557688198296674,1.1153142879160738e-20,1.7181868759788163e-19,TRUE,TRUE,TRUE
C00330,-0.269287251284156,-0.3480072392881329,-1.438222015785514,0.15322357535807493,0.20246269921785418,FALSE,FALSE,FALSE
C00334,-2.056687519473539,-0.008654202639940453,-9.122890807342449,4.135451461451299e-15,2.9838067506673933e-14,FALSE,TRUE,FALSE
C00345,1.0585548829087026,-0.31023247286639305,5.001942627346972,2.1771238165934396e-6,6.463336330511774e-6,FALSE,TRUE,FALSE
C00346,-0.325570966729759,-0.14270406203321526,-3.186753832343593,0.0018753559167440019,0.003817688830514575,FALSE,TRUE,FALSE
C00357,0.5447823562776202,-0.015419198596681422,3.8184868889617594,2.2300566641998744e-4,5.252612804107142e-4,FALSE,TRUE,FALSE
C00366,-0.20315770187654641,-0.05395910259361412,-1.8484087161160367,0.06724197055179496,0.09852936559003374,FALSE,FALSE,FALSE
C00379,-1.7942086918994862,-0.6184828433712667,-7.831540583556075,3.326596713361135e-12,1.8058667872531878e-11,FALSE,TRUE,FALSE
C00385,-0.963631428747789,-0.22444464775572073,-9.858840939137814,8.609455232678122e-17,7.942395097772169e-16,TRUE,TRUE,TRUE
C00387,0.6173372121367968,0.024430646007055204,4.4482809961060745,2.088066165338569e-5,5.777658807004778e-5,FALSE,TRUE,FALSE
C00388,1.5070857830709072,-1.6048024535707655,4.183122623250272,5.82044376422066e-5,1.4679880290291046e-4,FALSE,TRUE,FALSE
C00392,-1.3639029091723038,1.4315735098162707,-2.021979699797727,0.04561709653369732,0.0710430191918237,FALSE,FALSE,FALSE
C00407,-1.077917868827818,-0.27530425154483157,-9.276638373752522,1.8456201410143227e-15,1.384215105760742e-14,FALSE,TRUE,FALSE
C00408,0.16242161275325262,-0.3452304776006562,0.9427911163856698,0.3478636108966442,0.42277666995967417,FALSE,FALSE,FALSE
C00417,2.3478877711268566,-0.22986429909674086,11.447400782286708,1.989217941050408e-20,2.7654981131676404e-19,TRUE,TRUE,TRUE
C00429,1.7359457028247272,-1.1275678969515361,5.808369996496294,6.271943785165072e-8,2.2770751321936888e-7,TRUE,TRUE,TRUE
C00431,0.6272234256348865,-0.7870276878941896,3.18045289433932,0.0019130495770579635,0.003866802336606522,FALSE,TRUE,FALSE
C00437,0.044700341365965124,-0.1670925268903075,0.21463335530267086,0.8304524722241416,0.8831304275517924,FALSE,FALSE,FALSE
C00440,-2.130261066928528,-1.2146025605378994,-14.247627992257277,1.0963773600142048e-26,2.717109109600421e-25,TRUE,TRUE,TRUE
C00449,1.1841635650122153,-2.039284715787316,4.739213218876625,6.489812363484688e-6,1.8222625848208235e-5,FALSE,TRUE,FALSE
C00455,-1.601843998930124,-0.21779760466701725,-4.3831753369418065,2.695457141380124e-5,7.247219672578636e-5,FALSE,TRUE,FALSE
C00464,3.392213176225098,-0.2516044339943831,9.858189277203943,8.639096422138149e-17,7.942395097772169e-16,TRUE,TRUE,TRUE
C00474,-0.6709792776285007,-0.39797416877316655,-2.9138576164438272,0.00432900258615202,0.00833625498009004,FALSE,TRUE,FALSE
C00475,-1.7252483308005566,-0.3993616771209509,-7.232308114169799,6.829655754559345e-11,3.271347714368762e-10,FALSE,TRUE,FALSE
C00486,0.46107126399231,-0.9491347118276204,3.4668006157431663,7.536223719896258e-4,0.0016111294104133363,FALSE,TRUE,FALSE
C00489,-0.3052182871019242,-0.4764630446975947,-1.4142400171668266,0.16012904997170646,0.2087175915553989,FALSE,FALSE,FALSE
C00491,1.155376737346925,-0.6255239250313778,2.8716396396850215,0.004904009393233493,0.0093487804486391,FALSE,TRUE,FALSE
C00503,-0.35454696157470583,-0.4446837335868564,-1.6408662955367495,0.10369514540841762,0.1455818543911282,FALSE,FALSE,FALSE
C00519,0.25040377356503213,-0.0178736849228903,1.0912277393560224,0.27756844970082023,0.345374283822079,FALSE,FALSE,FALSE
C00523,-0.5978282412887848,-0.6176398308888361,-2.3477534765571235,0.020683373351879877,0.03457338067616285,FALSE,FALSE,FALSE
C00535,0.3173099909235626,-0.2592711533250156,1.7443176771381042,0.08391027967255107,0.12108572003380787,FALSE,FALSE,FALSE
C00581,-1.2843447220503252,-1.2924598491421848,-5.622241829647138,1.456673025037693e-7,5.15716536814587e-7,FALSE,TRUE,FALSE
C00583,-0.09543570844218388,-0.18700629534337354,-0.6022756499133224,0.5482360590287321,0.6237416240446653,FALSE,FALSE,FALSE
C00584,-0.29093209777713613,-1.9703608450225207,-1.217894969847094,0.22588222721858997,0.2867547205224862,FALSE,FALSE,FALSE
C00597,-0.4342816108164318,-0.1500352730234175,-2.0949736568757036,0.038479955602082054,0.061216374872604506,FALSE,FALSE,FALSE
C00631,-0.5208605649421956,-0.9745519882217641,-1.5041587515149613,0.13541995332067536,0.18162205504184695,FALSE,FALSE,FALSE
C00642,-1.5490455630032962,-0.8035568107746269,-10.42224656598195,4.40222936796157e-18,4.5623104358874455e-17,TRUE,TRUE,TRUE
C00668,2.6792733007104905,0.06682435333701818,12.110322317476603,6.204451501277688e-22,1.071677986584328e-20,TRUE,TRUE,TRUE
C00669,0.49191448062193954,-0.7381772631933705,1.6413629868702813,0.10359186878385138,0.1455818543911282,FALSE,FALSE,FALSE
C00670,0.18362139490085444,0.10320037201507466,0.9232776555807187,0.3578929290201138,0.4340403607265211,FALSE,FALSE,FALSE
C00671,-0.04482957967171208,-0.9096058041913969,-0.22375060055554624,0.8233683721372742,0.8826237935712223,FALSE,FALSE,FALSE
C00695,-0.1814050963632332,-1.4076898436892746,-1.2375653895189902,0.2185249282090626,0.27865594872296573,FALSE,FALSE,FALSE
C00712,0.29287773932477096,0.12150728500567277,1.7252561138103963,0.08730301935927268,0.12503196239895836,FALSE,FALSE,FALSE
C00716,-1.8582934454732682,-0.23482326715242857,-10.738085745834686,8.316578929555797e-19,9.48089997969361e-18,TRUE,TRUE,TRUE
C00719,-0.29955237510479144,-0.13159017852175228,-1.3813852118925247,0.1699733933059443,0.22019280496451873,FALSE,FALSE,FALSE
C00721,4.995189171595219,-1.4571786378994716,14.493857795094806,3.1991711121072795e-27,8.68346444714833e-26,TRUE,TRUE,TRUE
C00735,0.03289531372238974,-0.7537133965116428,0.21745027016437068,0.828262208614164,0.8826237935712223,FALSE,FALSE,FALSE
C00750,0.8920369461615878,-3.0591101120365964,2.2432666672265937,0.02689276160802065,0.04416671145652373,FALSE,FALSE,FALSE
C00751,-1.1811593532514886,-0.6945455735870028,-6.051705003680568,2.0440935299467377e-8,8.035402152204417e-8,FALSE,TRUE,FALSE
C00762,-1.276401532573666,-1.5936320370670736,-6.32465082358209,5.672537302498168e-9,2.377460487076438e-8,FALSE,TRUE,FALSE
C00785,-0.7550917637155895,-0.588497951411172,-5.775267146165357,7.293068743046534e-8,2.6310437870484335e-7,FALSE,TRUE,FALSE
C00788,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
C00791,-1.4929220994591348,0.011956541716601822,-10.884776251118746,3.8377907444244863e-19,4.654341966642462e-18,TRUE,TRUE,TRUE
C00794,2.5118745051646147,-0.9158757220755361,5.115168846699424,1.3459245208993664e-6,4.124607402756122e-6,FALSE,TRUE,FALSE
C00805,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
C00815,-2.728159262996436,-1.188587746413794,-10.465871919331473,3.4968427124195055e-18,3.6911117519983665e-17,TRUE,TRUE,TRUE
C00818,0.2629613217967094,-0.7478265742182818,1.1714941111082064,0.2439435183908147,0.3076278882362044,FALSE,FALSE,FALSE
C00836,0.6726660617069302,-1.4444948478526252,2.6964524752630026,0.008116009458083497,0.014971279582872471,FALSE,FALSE,FALSE
C00847,-1.7513343220315274,-0.9985018294006658,-10.874366074238099,4.054234687461008e-19,4.8144036913599465e-18,TRUE,TRUE,TRUE
C00864,-2.384609544606319,-0.1372868117860065,-14.360059901821856,6.242340640657892e-27,1.6173337114431812e-25,TRUE,TRUE,TRUE
C00878,0.1540685673611448,-0.2653438912355068,0.9648394419675055,0.33675166941383106,0.41190654842464314,FALSE,FALSE,FALSE
C00882,-0.900535735761633,-1.1536194215687952,-5.418832266703746,3.6012148092378784e-7,1.2004049364126263e-6,FALSE,TRUE,FALSE
C00898,-1.1506468193013804,-2.1567214883823342,-3.299869638437928,0.0013059450250178077,0.0027167469498545634,FALSE,TRUE,FALSE
C00946,-1.1899644257633997,-0.16749110038922427,-7.172668926121075,9.189423338323093e-11,4.293419100691937e-10,FALSE,TRUE,FALSE
C00954,-2.5361149192473613,-0.7026280763897178,-9.812188165694806,1.1010947446491634e-16,9.509454612879139e-16,TRUE,TRUE,TRUE
C00956,1.431296100129793,0.3764441098468848,5.862576704990269,4.8949278596053683e-8,1.788531333317346e-7,TRUE,TRUE,TRUE
C00989,-0.1828887262506143,-0.4353036488222604,-0.5521541593573784,0.581968187576108,0.6542837611802398,FALSE,FALSE,FALSE
C00993,-0.5402102884404093,-0.4218095009053609,-2.7425191579750434,0.00712438997121807,0.013270922495406208,FALSE,FALSE,FALSE
C01004,-1.3210676023486916,-0.3877372720312849,-5.363337989939654,4.596134292408681e-7,1.4970265980988275e-6,FALSE,TRUE,FALSE
C01019,-0.40175958208624574,-0.5277564972370443,-2.3642010295818543,0.019831084229657205,0.03354218994333711,FALSE,FALSE,FALSE
C01026,-0.09223127824520594,-0.049355136944904156,-0.5816998635695532,0.5619647222422997,0.6368188701354092,FALSE,FALSE,FALSE
C01035,0.07710214718700284,-0.20627532225183356,0.46239743952902096,0.6447140090630976,0.709434334297231,FALSE,FALSE,FALSE
C01040,-0.8662677486750194,-0.31756263250986677,-4.414730206944903,2.3823949190506578e-5,6.528678383936899e-5,FALSE,TRUE,FALSE
C01042,-4.074253422780148,0.3025041451890848,-22.297277402131783,1.6559169402923225e-42,4.719363279833119e-40,TRUE,TRUE,TRUE
C01046,-2.372498731449123,-1.4317141263547732,-5.405118491836203,3.8254520859270387e-7,1.267737028475821e-6,FALSE,TRUE,FALSE
C01089,-0.02379941017757256,-0.11634556328170226,-0.10381692673047127,0.9175045781952393,0.954338703597238,FALSE,FALSE,FALSE
C01094,2.935926504234975,-0.67296737355578,8.9089155795119,1.2677011036353178e-14,8.602257488953942e-14,TRUE,TRUE,TRUE
C01096,0.18964107097426944,-0.12395278074011794,1.1907542287170356,0.2363254976308151,0.2986818927928262,FALSE,FALSE,FALSE
C01118,0.3173137988539095,-0.6418468486866235,2.286138624203326,0.024170761914030732,0.039818885234096865,FALSE,FALSE,FALSE
C01152,-0.5964268545250333,-0.5594524362275612,-4.274651092899919,4.104032376393275e-5,1.0681728102941402e-4,FALSE,TRUE,FALSE
C01157,-0.8531769624416525,-1.096738667762978,-3.0115296478000846,0.003228252116502409,0.006367140852617208,FALSE,TRUE,FALSE
C01177,-1.328140845749076,0.30654319030283,-6.858040822433267,4.3377202555447857e-10,1.962302020365498e-9,FALSE,TRUE,FALSE
C01181,0.16787239618282399,-0.0345923911027961,1.4993771948212176,0.13665400325973673,0.18284690577007026,FALSE,FALSE,FALSE
C01233,-2.2029879536475137,-0.33082073009745755,-7.059735718026531,1.6083927262352818e-10,7.393418177049279e-10,FALSE,TRUE,FALSE
C01262,-1.5063063063886133,-1.6506248352729285,-6.869054921727764,4.1100476641818855e-10,1.8741817348669395e-9,FALSE,TRUE,FALSE
C01367,-1.0632506644019513,-0.1522158596021467,-6.601555576126882,1.5085281238220284e-9,6.563824660905009e-9,FALSE,TRUE,FALSE
C01419,0.3969140584720079,-3.7912386195431,2.50336061215816,0.013777935452985028,0.02401658473456106,FALSE,FALSE,FALSE
C01425,-0.1711872250997447,-0.3582345573033741,-0.7631096080599878,0.4470392800893699,0.5243053284998783,FALSE,FALSE,FALSE
C01468,-0.4898304586711546,-0.31465077154556537,-1.9425466658155008,0.05463942443981477,0.08372169873842585,FALSE,FALSE,FALSE
C01517,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
C01530,0.37344568272308376,0.09841811753374335,4.797819495798825,5.101542256116638e-6,1.4612457718525046e-5,FALSE,TRUE,FALSE
C01571,-0.16137282274581732,0.10073206646651302,-1.9040638448506044,0.059526977527525886,0.08952606118915502,FALSE,FALSE,FALSE
C01582,-0.31043250670836764,-0.8473135489471768,-1.170097794956768,0.24450252990174368,0.30765218994259136,FALSE,FALSE,FALSE
C01585,0.35151157057621013,-0.2280857351825779,1.8675574182862567,0.06449835244372316,0.09524368106974664,FALSE,FALSE,FALSE
C01586,-3.358433767763631,0.05472731822548949,-10.50834166318117,2.7947009846960724e-18,3.005621813729738e-17,TRUE,TRUE,TRUE
C01595,0.35749089402133916,0.10871430110073636,3.4817472658486968,7.167750688289565e-4,0.0015475825349716107,FALSE,TRUE,FALSE
C01601,-0.07107022815255748,0.15158876958264855,-0.8360187352635587,0.40496532749588154,0.48392083159885213,FALSE,FALSE,FALSE
C01620,1.083999572458901,0.3231026009074411,4.884366536393581,3.5643219033820244e-6,1.0418787102193609e-5,FALSE,TRUE,FALSE
C01762,-1.6261966363029048,-0.7225169002601508,-8.452127418173196,1.367325825540276e-13,8.03480124286554e-13,FALSE,TRUE,FALSE
C01835,4.995189171595219,-1.4571786378994716,14.493857795094806,3.1991711121072795e-27,8.68346444714833e-26,TRUE,TRUE,TRUE
C01879,-0.013910830584848016,0.166986649966931,-0.092619307722954,0.9263752793564021,0.9600616531511803,FALSE,FALSE,FALSE
C01936,0.6058233424785309,-0.8226485896609205,5.086065340832857,1.5238910032414057e-6,4.595861755807414e-6,FALSE,TRUE,FALSE
C02037,-1.6193057575781098,-0.30389501416333387,-9.350845939613839,1.249734670892454e-15,9.893732811231927e-15,TRUE,TRUE,TRUE
C02043,0.12796004218805712,-1.0081840589333444,0.5008967332603822,0.6174493853670537,0.6847201355237755,FALSE,FALSE,FALSE
C02067,-1.9863271410738494,-0.39969869297302596,-15.327404294305529,5.204249098209895e-29,2.281863066138185e-27,TRUE,TRUE,TRUE
C02155,-0.5073061227595316,-0.2410017321736693,-2.431643488793091,0.01665266341398986,0.0284667898187106,FALSE,FALSE,FALSE
C02180,-0.586871192144851,-0.002444753683249586,-2.8348267180977538,0.005461692225649297,0.010308491949073177,FALSE,FALSE,FALSE
C02261,0.3946365756921421,0.06159366624526909,3.5139039571518618,6.431740695423584e-4,0.0013939514054720314,FALSE,TRUE,FALSE
C02354,-1.4858940556410856,-0.86789027715029,-6.412363287055582,3.738151831462102e-9,1.590109361144327e-8,FALSE,TRUE,FALSE
C02477,2.497076644624882,0.6979029303184852,10.1450443724753,1.901630999263746e-17,1.8371689314920935e-16,TRUE,TRUE,TRUE
C02483,2.6968724254319802,-0.556523543663893,7.669489414179907,7.582122810196357e-12,3.9289181834653847e-11,TRUE,TRUE,TRUE
C02494,-1.635611878638933,-0.6335954740856312,-11.542592905030807,1.2071899814513284e-20,1.8107849721769926e-19,TRUE,TRUE,TRUE
