Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(DIAG-16094),log2(DIAG-16095),log2(DIAG-16104),log2(DIAG-16105),log2(DIAG-16154),log2(DIAG-16155),log2(DIAG-16174),log2(DIAG-16175),log2(DIAG-16192),log2(DIAG-16193),log2(DIAG-16272),log2(DIAG-16273),log2(DIAG-16324),log2(DIAG-16325),log2(DIAG-16348),log2(DIAG-16349)
5-oxoETE,-2.348052258706089,-0.06645064439135945,-4.556643556835307,3.871567440956329e-4,0.00490398542521135,0.18580633364200505,-2.34098882880185,0.5540298371903807,-0.13231541034313368,1.8743661582780287,-0.6327653817300827,0.010937345246342565,-2.34098882880185,2.3167985734052015,-1.5667200294427417,1.040575458692215,-1.3125701723325378,2.6362018707131516,0,1.299316761435119,-1.597465538503036,-0.871622125266958
5-oxoproline,-0.158905850450162,0.2574097445206083,-0.4336058922939457,0.6708048620134748,0.851578555340046,-6.4125860723496775,0.4610999829151653,0.8884101122416889,0.25145249125284874,0.6322979998638744,1.0810491501546045,-0.5684840095935626,0.02065367242460909,0.5526672533223618,0.22364866771073738,0.03883227138876038,-1.79343178810745,-0.012434642539688666,0.13791135533438312,-0.01124333930840424,1.04127102267932,1.1748557125904842
1-arachidonoylglycerophosphoinositol*,-1.1623128290337799,0.10882363707855826,-3.2444933579432824,0.005501932624781862,0.025705750787915253,-2.384367740921265,-0.8259515830065708,1.0482808331644067,-0.8044105027902643,0.9315673342843579,-0.4351633638541805,-0.008992876880241104,0.6502360867642982,0.4602445449480804,-1.8924299611712043,0.39499258299319456,-1.2684066046521403,1.5005277619905026,0.17865090945122528,0.948352652697971,0.6188127997521826,0.24486757956531416
6-keto prostaglandin F1alpha,0.37438829011489116,-1.4055494303394496,1.1180940000587485,0.2812814149750842,0.49332432780245533,-5.884030344856655,0.6083020817122334,-1.701036756735138,-1.701036756735138,-1.701036756735138,-1.701036756735138,-0.8346913060291954,-1.701036756735138,-1.701036756735138,-1.701036756735138,-1.701036756735138,-1.701036756735138,-1.701036756735138,-1.701036756735138,-1.701036756735138,-0.14892382355743633,-1.701036756735138
6-phosphogluconate,0.1769566616439775,0.027816353562995697,0.4235221343776049,0.677982009518294,0.8542425876606713,-6.417042052701364,0.5532189304022401,-0.8678127540415187,0.5768442595080089,0.1720137934085246,0.048935039779211445,-0.4981196423483632,0.7806057477315855,-0.7568817827676038,0.24522912599947785,0.8166095360772901,-2.3879929400717326,0.02374504019474181,0.7269645838837614,0.6490092848608071,0.38655272784732314,-0.023859293455822633
6'-sialyllactose,-1.0816581120226947,-0.7758513683023134,-1.3694774212874543,0.1911966721451416,0.36694310815734243,-5.5892723821135935,-0.1485639636784372,0.4571813588170599,-1.2514872430931396,1.9287019389360465,-3.322563020399212,-3.374912840411183,-2.0329081414572627,-0.3266896239813896,-1.386245830890299,-0.5820152019494415,-3.8080937710800336,0.29609555023054335,1.4548396960876,-0.31596407514528907,-0.03842111999850283,0.0374243951759252
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),1.9414032749138233,-0.677487620079012,3.0452198071268595,0.008256243639969005,0.03648107654870025,-2.7715298758798603,-0.014111988548759469,-2.394699113088254,0.6973494874080329,-2.394699113088254,0.14317657362720398,0,3.0277119438005133,-0.0627475213754976,-0.41813781349572443,-2.394699113088254,0.7330792260664567,-1.1492709734706208,0.5713438232537277,-2.394699113088254,-2.394699113088254,-2.394699113088254
7-alpha-hydroxycholesterol,-0.6350440777752229,-3.3754925133379645,-1.5497773116507927,0.14223190139846187,0.2964802707139597,-5.349793051889206,-3.693014552225576,-3.693014552225576,-3.693014552225576,-0.8601297756159832,-3.693014552225576,-3.693014552225576,-3.693014552225576,-3.693014552225576,-3.693014552225576,-3.693014552225576,-3.693014552225576,-1.445546706633384,-3.693014552225576,-3.693014552225576,-3.693014552225576,-3.693014552225576
7-beta-hydroxycholesterol,-1.8887030845774477,-1.4460636888508185,-3.571287364971606,0.002822401143855841,0.016214474535864876,-1.7428934884449268,-2.8682261574784134,-0.7150050485407095,-2.8682261574784134,-0.9956007236260527,-1.4274556498339788,0.17206245311670254,-2.8682261574784134,1.2373752623823746,-2.8682261574784134,-1.1158850768650117,-2.8682261574784134,-2.8682261574784134,-0.4865092544118819,0.215489744940109,-2.8682261574784134,0.0560923735742468
acetylcarnitine,0.7309218468783059,-0.5423917760631982,2.2389494707493736,0.04090170109263603,0.11774732132728555,-4.262895727893072,-0.027867624773411016,-1.3812764547976475,-1.0198752322013955,-1.0222350461097318,0.05984255487018689,-0.1606885618894821,0.31035291865655423,-1.3569676511497522,0.23692605059843827,-1.0595911602257795,-1.6144209733554897,-0.5399263937762356,1.0767752437718552,-1.139067386854927,-0.43717975855910063,-0.6030689412152529
Ac-Ser-Asp-Lys-Pro-OH,-0.016653629547611848,-0.5511520863562684,-0.03349629732499777,0.97372471174813,1,-6.509527528850479,0.276115469845023,-0.5196273261952642,-0.029621924545656295,-0.39277906887629227,0.8882246133479977,-0.3247495173989733,0.8380691443280236,-1.1776956883580025,-0.6958464637634267,-0.037758982313311255,-1.5002546108870825,-0.5535023705137123,-2.944015869457247,0.23239920623735175,-1.308501567908227,-1.5688884252414954
adenine,-2.2588885087465,-0.7612109201562088,-3.8658071089162065,0.0015487912110720527,0.01063627699169964,-1.162515734645245,-1.766445662988326,1.6316356179375693,-2.3992735288042106,1.3308021748187524,-2.714822711128868,-0.9033495218599531,0.19529215744754147,1.104410470230996,-2.683177682317642,0.3175819282878318,-3.838398628309689,-0.8193352551121194,-1.4647512532089024,1.140231571088901,-0.4536640869255738,-0.8561103116556489
adenosine,-1.5079080761206365,-0.0916283051397815,-2.7931526082261553,0.013744268718032795,0.05293400790053171,-3.253600762676029,-0.10556635991623488,1.407007333222781,-0.3571875447387538,1.9829727723644575,-0.4992958292201059,0.6418641267691102,-0.9499678425417428,0.5828632956395099,-0.6645876343248782,0.5280741660216067,-4.079990311576962,0.0026766002360748818,0.41244336676002974,0.6455162956305486,-0.5205065900421516,-0.49236872651979324
1-arachidonylglycerol,-0.09217617280882107,-1.3128416647045635,-0.2521260797657592,0.804398302222475,0.9415737282222231,-6.4769988965976335,-0.011887597300073707,0.2065119502647921,-1.707793087873804,-1.707793087873804,-1.707793087873804,-1.707793087873804,-0.6127918843288965,-1.707793087873804,-1.707793087873804,-1.707793087873804,-1.707793087873804,-0.09378204942319215,-1.707793087873804,-1.707793087873804,-1.707793087873804,-1.707793087873804
adenosine 2'-monophosphate (2'-AMP),-1.2980031079024257,0.04462660198500372,-3.392231262816395,0.004068973645298629,0.020703816502557176,-2.095064805353103,-0.30048567903803364,0.6513314177002191,-0.9701358324805132,2.0786371582073357,-0.1672282410541881,-0.8231385515597719,-1.208540969250667,0.47668237972393535,-0.895829762979201,0.8312554515457069,-1.79262686198978,1.14602822381894,0.19015464136247268,0.9914723230886822,0.3096930897002368,0.19675684496468557
adenosine 3'-monophosphate (3'-AMP),-1.0794311378019779,0.1325386322798044,-2.3597941561969904,0.03240301189861013,0.09983630693085284,-4.050581631740959,-0.3565408945418363,0.6164245130279706,0.4092899100019294,1.9177345845363305,-0.3161957686112353,-1.2334065343129212,-0.9314750137956033,1.083483667377492,-0.20261176267981754,0.600981409019101,-2.5408538009041277,1.1802592741697449,0.4061066819229724,0.6611302570707122,0.27486515563824176,0.5514264385579172
adenosine 5'-monophosphate (AMP),0.25848355189609096,0.1735269399366926,0.42802218141552323,0.6747750474779524,0.8528199047947513,-6.415066127721469,1.5556767859519987,0.38794369310144466,0.5703609186792367,0.4379297365070731,1.2913760563170158,1.0336569854950874,0.30686066194482514,-0.9374499652225512,0.5877941348794632,-0.626522166186115,-3.3560588668419764,-0.7006123108587662,1.63287588096587,0.48542682717024166,-0.16673584481852774,0.2739085119027618
adenylosuccinate,-0.9528109319168807,-0.7177312486719701,-1.7740092505567249,0.09655268987127112,0.22102422982580136,-5.023198748686555,-1.7086274802622223,0.058719631824492566,-1.8706088262011116,1.021888314693807,-1.8706088262011116,-0.7683218382014895,-0.5729688745525541,-1.8706088262011116,-1.8706088262011116,1.4381405886434726,-1.8706088262011116,-1.8706088262011116,-0.5615921632877895,-0.08225357854080631,0.7725301058637251,0.14243827227451208
adipate,-0.8080115695606094,-0.6828784846729954,-0.9421944563696713,0.3611631659629845,0.567115715148488,-6.060263585446127,-1.0309316808899773,-0.5690767632781113,-1.4216466931558978,-2.105156632113166,-2.105156632113166,-0.4367950010779879,0.1204780213588968,4.806216444207538,-2.105156632113166,-2.105156632113166,-2.105156632113166,-0.24781318439182384,0,-2.105156632113166,-0.04750390659992666,0.5319568017383579
adrenate (22:4n6),-0.384537471024617,0.015321517599029494,-0.9262880406052844,0.36909993830753884,0.5732614845648424,-6.07490023160837,0.10520872342818358,0.23920249150226,0.3934799039089148,0.15502122621474837,-0.4366817417755561,-0.07159859659506963,0.9490918782433106,1.3280953994881284,0.09861763511717755,-0.024950970406632838,-2.5670405927238935,0.42556994653097957,0.5718146420381373,0.06524141190963414,-0.5300681915425065,-0.4558588837533438
agmatine,-0.8589728864662463,-0.1764970850666055,-1.3523016603207878,0.1965060936906058,0.37461027894195753,-5.610914527141152,1.0106194508361515,0.40343352728847326,-1.3745761301327764,-0.29737614204784785,-0.7213324395030876,-0.026390193807861808,0.16527781750724016,2.0431845465596443,-2.3723782214165436,0.029558897449116415,-3.3362965164490395,-0.006134378364896243,0.20541253290338415,0.18568643499581342,1.5754052798568416,-0.3080478267402997
alanine,-1.4813198032602983,-0.6152983132372158,-3.8485888259968353,0.0016039384366430323,0.010883867962934862,-1.1964262300335822,-1.3180884266917714,0.6473964863775937,-2.0446931488936837,0.4466267828586043,-1.3903320181322065,-1.2756570703236234,-1.1131299395521963,0.14878706249915905,-1.5614473802295554,0.36610675569840434,-2.9049046506954403,0.3777479025373934,-0.24729593161941282,0.7876447574368252,-0.2677742231246544,-0.4957599699408887
alanylalanine,-0.42329693406975877,-0.27867026020589053,-0.9361473250917584,0.3641664748438759,0.5702606886291463,-6.0658540110370085,-0.27324026570114407,0.35269751706927033,-0.25042625987630346,-0.26248628585445766,-0.48062919601506815,-0.41862754042850675,-0.780504944558906,0.5168946201954845,-2.2161829788180083,0.0436846636032972,-0.4244127120314097,-2.2161829788180083,-0.05237573152293651,1.4324180279049128,0.5552222705976169,0.01542763095991896
alanylglutamate,0.7772669039959301,-1.7696857189795632,0.7032783384540237,0.49275740477674623,0.6884110802028072,-6.256193731888383,-0.34332790822274245,0.4346340984762753,-1.1998517911916267,0.36768082039800887,-4.501769560157197,-4.501769560157197,-0.3776093554361052,-0.8174348177789171,-4.501769560157197,-4.501769560157197,-0.12135155199743154,-4.501769560157197,0.23399110613988577,0.755644771713196,-0.23672951483037025,-4.501769560157197
1-docosahexaenoylglycerophosphocholine*,-1.2929675889558176,-0.42083687597661024,-1.7956098940799616,0.09292007350198464,0.2155505525603984,-4.990205250877589,-2.033309664260272,1.797506108427711,-0.0018377207446369696,1.9189143626194147,0.09436039979861462,0.34102704672996503,-2.033309664260272,-0.09082598343904957,-2.033309664260272,-2.033309664260272,1.5354602786112306,0.801605677403632,-2.033309664260272,1.1035674647892595,-2.033309664260272,-2.033309664260272
alanylglycine,-0.6544346799342364,-0.7952546891445161,-1.3330657997598587,0.20259307424851364,0.3823776566942145,-5.6349005784863415,-0.485242462524666,0.31839089054846703,-2.801541049806664,-0.4000119611527566,-1.0147706469563071,-1.178773076918147,-0.9062478378347545,-0.46506387936673277,-2.801541049806664,0.14283948466071447,-1.7736690435857088,-1.283727230785032,0.3731336766711393,-1.091396115684684,0.43010218095055147,0.21344309527898717
alanylisoleucine,-1.9398966905612909,-0.8655080913186919,-3.011667468581322,0.008838368662107599,0.037999321760941014,-2.8362612711202098,-1.02515061359027,0.6106263665962314,-2.551614917762908,-0.7608904040644215,-1.588604127120427,-1.695615126511994,-1.3318881387430084,0.07630870527497345,-3.6156937368819024,-0.4380824859127232,-3.6156937368819024,0.20005858208806113,-1.8502723874897213,2.2055135666664554,0.8952661656754393,0.6376028275590476
alanylleucine,0.1439612096726229,-0.26715692908884847,0.3312682572567472,0.7450684257235823,0.9023120667346918,-6.453037151590764,0.15306467059909312,0.10255601382835383,-0.7104204629712705,-1.4750777849066428,-1.5046527632366944,0.2520898289522319,0.9267828170221036,-0.047594859837853616,-1.7288468719938783,-0.8899628866806573,0.036141779479710784,-1.1223625330642744,0.9942031624433094,0.5521793202748004,0.27231707463733007,-0.0849273699672374
alanylmethionine,-0.6381489608483293,-0.8147390871518371,-0.8232636325017987,0.4233770159279212,0.6251940390645468,-6.164277449155863,-3.7688625508417575,-0.030594183370183232,-0.8146535527926503,-0.8381742178220583,-0.5900779782848581,-0.2353718904007934,0.023898299642754382,-3.7688625508417575,-3.7688625508417575,-0.4152164045562705,0.03664961788534294,0.15303223347272288,-0.5355408343870064,1.6229317561419347,0.3469410090119183,-0.45306159644497307
alanylphenylalanine,0.05806198152924602,-1.2628850986321325,0.06399513544705532,0.9498272331415664,1,-6.5079754975773945,0.6696762857225164,0,-0.2579058068270643,-3.9283581322973804,-3.9283581322973804,-0.5227267872440383,0.08850663531718167,-3.9283581322973804,-3.9283581322973804,-2.343930208534137,-1.1861207345017104,-0.9208601815296678,-0.8050279292570135,1.7197529570776056,-0.5232450487992247,-0.4108482303490471
alanylthreonine,-0.39348767687344677,-1.7213966676690713,-0.5672819710546382,0.5789944080904972,0.7765336767331373,-6.343939265484214,-2.69543288692182,-0.21220314637285068,-2.69543288692182,0.10587918307445827,-2.69543288692182,-2.69543288692182,-2.69543288692182,-2.69543288692182,-2.69543288692182,-2.69543288692182,-1.1770333306323346,-2.69543288692182,-0.6909262836049231,1.3862657640487068,0,-2.69543288692182
alanyltryptophan,-0.0033218335942422073,-0.8546936739727529,-0.0035864096390938916,0.9971861803602731,1,-6.510106554618115,0.8152089705727017,-3.3127386028338393,-0.1838000849390861,0.6365415653168481,-0.7222556227425504,-0.40961738940453013,0.781360552910621,0.6595821059639568,-3.3127386028338393,-3.3127386028338393,-3.3127386028338393,-3.3127386028338393,-0.8807288265992289,2.0008476949183343,-0.03514450969377108,0.2265997743018552
alanyltyrosine,-0.16610042222651655,-0.7558597428457194,-0.21348397886519346,0.8338515308305648,0.9597670418350505,-6.4863569340647835,0.007295984126599576,-0.7691354418850185,-0.9492378225354118,-4.497233549211983,-0.5664422655365862,-0.3922147245809075,0.30442926730388264,-0.07944753347092309,-0.5256854519721013,-0.41311710818110614,-0.5719283784071081,-0.1631968366539791,0.08752258456088553,1.2839134775278902,-4.497233549211983,-0.3520445374036616
alanylvaline,-1.596996775094199,-0.47973405776702643,-2.364954670120665,0.032080004982538546,0.09937827630460311,-4.041403276210351,0,0.989141914559341,-1.4671305082482604,-1.0683229935742857,-3.6208670419296265,-0.14446310898264567,-0.5300869408959424,0.505367603877414,-3.6208670419296265,-0.8163267492093496,-1.182258876049068,-0.0599655887866189,-0.8296800747735936,2.297559748439284,1.0250309213131108,0.847123811917445
allo-threonine,0.0019033806239279194,-2.2239280008045834,0.002754211842239988,0.9978391027718966,1,-6.51010930939678,-3.2125140414096576,-3.2125140414096576,-3.2125140414096576,-0.014480625339161987,-3.2125140414096576,-3.2125140414096576,-3.2125140414096576,-3.2125140414096576,-0.7517542175804061,0,-0.7880732470741774,-3.2125140414096576,-3.2125140414096576,-3.2125140414096576,-0.18141281223808733,-1.7219866965449286
1-heptadecanoylglycerophosphocholine,-1.9307558464224273,0.04720892244770071,-2.6826117050802893,0.017151453773117664,0.06307308806888431,-3.46134109484398,-2.4635969156049797,2.727450876187183,-0.29047114072817365,3.1664333046302207,2.654314685772071e-4,1.2913672148526654,0.015546096113213179,0.22144529036277183,-2.4635969156049797,-1.3992887503979194,0.1269385059669058,1.547988209787563,0.19315984788631368,1.6089369510101694,-2.4635969156049797,-1.0636383311613395
alpha-glutamylglutamate,-1.4617325274828112,-0.42175449770748347,-2.669724881998367,0.017598244240840836,0.06430127703384152,-3.4853861801194683,-0.9413371606214401,1.1718024887967153,-2.646898070811305,0.7664526872340905,-0.16259761790016,-0.3245254793157324,0.5133270118863285,0.32405133297457384,-2.646898070811305,-0.5027770038292153,-2.646898070811305,-0.5880379956073702,-0.8809387007800072,1.808259002413931,0.19127458825808152,-0.1823309043956156
alpha-glutamyltryptophan,-2.125724844865598,-1.9355278525626736,-2.8994666723091584,0.011093313646793343,0.044761921161102815,-3.051544172350053,-3.5460431603548184,-0.4602863078951102,-3.5460431603548184,-0.8625961568055309,-3.5460431603548184,0.03397618553562029,-2.1225541341655414,-3.5460431603548184,-3.5460431603548184,-3.5460431603548184,-3.5460431603548184,-0.4495780152948183,-0.5883091036693319,1.7943056454375892,-3.5460431603548184,0.05494152869289188
alpha-glutamyltyrosine,-1.4971477878735637,-1.5814726590965182,-1.6405059415268863,0.12189571669030073,0.26120510719350154,-5.221267180598915,-3.8853824409896465,0.20531743583895865,-3.8853824409896465,-0.3463786108151125,-3.8853824409896465,0.22236191831883603,0.017259184748901573,-3.8853824409896465,-3.8853824409896465,-3.8853824409896465,-2.2317995806599153,-0.5330190030599521,-0.8813691712033522,1.168021312139874,-0.002933093193449881,0.3912717082787991
alpha-hydroxyisovalerate,-0.021494839465369342,-0.5165781089544691,-0.05218683292004752,0.9590750694696992,1,-6.508691563504733,0.5468169380200205,-0.9352550799646449,0.16059754588055475,-0.26720983090152345,-0.6847583980949774,-0.622618560508015,-0.31525126738824194,-0.01094094268304709,-0.6825037394830346,-1.4055278866488154,-0.9261523523361911,0.1260398232037023,-0.6510560418127213,1.123325179583071,-1.6662969142826387,-2.0544582158550027
alpha-tocopherol,1.664134131398443,0.14089674454886067,3.411896547441188,0.003908721801787624,0.02025428570017223,-2.0564524555891808,2.203700765475115,-1.0879848306018984,1.5335498929648572,-0.7383079248347872,-0.03860929957770007,0.22936888716543855,1.2510712869254308,-0.4272306015907899,1.4345124070991728,-1.1392294419004092,0.42878237456690976,0,2.4303781485001292,-1.56353962940801,-1.4596750939692562,-0.8024390280324315
androsterone sulfate,0.009015623977923326,0.7346565704180255,0.03502862644222262,0.9725232296463086,1,-6.509472714513688,1.5291367845003316,1.8143153896032556,0.7636648206494522,0.6888257894412364,1.1020271712236815,-0.027225013647194228,7.658677468159722e-4,0.5348026862959955,0.3639885128880349,0.43604454226646566,0.7544368834785778,0.5160534838450331,0.8490424814844643,1.3327279808765773,0.5502525372845382,0.5456452087511411
anserine,-2.2149136407849572,-0.920687693767276,-3.0307919731936916,0.008501787059496614,0.037277066337792854,-2.799383453169756,-2.4652052803234996,3.6894702607315115,-2.4652052803234996,0.7414376468092725,-2.4652052803234996,-0.023488252735217523,-2.4652052803234996,-0.49571318199766073,-2.4652052803234996,-2.4652052803234996,-2.4652052803234996,-0.5669871605637096,-2.4652052803234996,-0.005595509612919173,1.0312808489864556,0.620234490693848
arabitol,-1.3488496733188118,-0.3263997922016689,-3.9670252363292273,0.0012612785533720524,0.008875663894099628,-0.9633339718828244,-1.7367588226952801,0.5206223889357714,-1.0639097530967987,0.7751584497719635,-1.0516742625568543,-1.0253267922863392,-1.6398627515606774,0.8496142226171942,-1.1996397042303097,0.12195168806506183,-1.3216215547599086,0.3698383118398912,-0.12713815241221577,1.3200843070874515,0.13400797042344456,-0.14774222036909676
arabonate,-0.34548032232993203,-0.44492999934912353,-0.8084321509484997,0.43159779754787164,0.6307967810315047,-6.176358212350893,0,0.101960632186237,-1.0544072781533274,-0.5845311993802682,0.45921860866322833,-0.42991989541588116,-2.158152443259917,-0.45348825222844996,-1.1755074764013744,-1.4848083321325698,-1.7516643375307848,-0.28630066639253976,0.4896929516859126,0.20820384068759784,0.24945869088354722,0.7513651672026129
arachidate (20:0),0.9881589535263747,-0.838208802710294,1.9512414891756138,0.07014665694355414,0.17536664235888536,-4.745266313016775,0.35783910754960907,-2.073848726800103,0.5271053762574354,-2.073848726800103,-0.5558757684523504,-0.32146650632450974,0.11782002650356863,-2.073848726800103,-2.073848726800103,-1.1665220935072504,-2.073848726800103,-0.9091032216167315,1.1758209339076335,-2.073848726800103,-0.2280468297425419,0.03418049286105274
1-heptadecanoylglycerophosphoethanolamine*,-6.161284007721245,-2.1199964886788574,-8.011380433192798,9.031761743269161e-7,5.148104193663422e-4,6.031171889825441,-5.932537500914142,1.3628351101783316,-5.932537500914142,2.047854881476928,-5.932537500914142,1.0844289755448668,-5.932537500914142,0.27246518939168457,-5.932537500914142,0.05462207242847676,-5.932537500914142,1.5343554917096984,-5.932537500914142,1.629701193597305,-0.07734543391684857,-0.3010987928731629
arachidonate (20:4n6),-2.0194132422356685,0.40471255113714505,-5.414609729033545,7.412450953532475e-5,0.0018369987145710918,1.7967750031673715,-0.33105126916272,1.7321502183902866,-0.2770216911631362,1.7748604177907643,-0.9212098396936382,0.7513608820949774,0.41679327233540636,2.184926426298391,-0.8995282249511652,1.3868457031424826,-2.3264073960236242,1.6245075532836366,-0.47663075068949856,1.8332933049524667,-0.02489666049713885,0.027408872086830436
arginine,-0.783041010880113,-0.28142636990950753,-2.3551240628306527,0.032697966328852246,0.10020344520132139,-4.058880155010307,-1.0215173245331097,4.053403588361459e-4,-1.2850836889299333,-0.02529155482591928,-0.3517628291746889,-1.1649587857318253,-0.584364627527369,0.10368427997276229,-0.8141486744089378,0.34504886035431603,-1.7572621477315082,0.30838068109972366,-0.29577606619819097,0.348634685806842,0.7263403557072245,0.964849577209657
argininosuccinate,-2.140009831293304,-1.872955372342436,-1.9989419012832648,0.06425205927469095,0.16571798093472329,-4.667796780756381,-3.0764202626118853,1.2970745872930964,-4.217269380965875,-1.4588301402047856,-4.217269380965875,-0.5780318766012521,-0.5407593543636977,0.8111240843669701,-4.217269380965875,0.7014603412229045,-4.217269380965875,-4.217269380965875,-4.217269380965875,-4.217269380965875,1.1598442178922508,1.2381381122885493
arginylleucine,0.5621430986969616,-2.774569163326292,0.33466226480545463,0.7425579808273759,0.9023120667346918,-6.4518661134815645,0.35632188190424957,-0.6812516440570655,-0.8867795901472765,-6.8269698157598055,-6.8269698157598055,-1.4167736247141693,-0.6762863769449876,-6.8269698157598055,-6.8269698157598055,0.0422296780836169,-6.8269698157598055,-6.8269698157598055,2.160826629342097,0,-0.42115400869715364,-1.908420663431148
arginylmethionine,0.03242072018475106,-2.6695589711516354,0.04842766807007417,0.9620204536800611,1,-6.508888989750582,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,-3.1557654140362685,0.8635690097797968,0.6042032483017958,-3.1557654140362685,-3.1557654140362685
